"period","censusdate","era","oera","plot_type","oplottype","total_e","dipo_e","smgran_e","tinygran_e","pb_e","pp_e","nplots","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
138,1989-09-03,"a_pre_pb","a_pre_pb","EE","EE",30.1599327015914,0,30.1599327015914,30.1599327015914,0,18.208,5,126.165415790853,13.2216610697225,112.94375472113,0,15.6412219773716,112.94375472113
139,1989-10-07,"a_pre_pb","a_pre_pb","CC","CC",457.24985668676,432.249458867345,25.0003978194148,25.0003978194148,0,0,4,364.225642385912,340.836831989565,23.3888103963472,0,1.89666666666667,23.3888103963472
139,1989-10-07,"a_pre_pb","a_pre_pb","EE","EE",84.400687676356,0,84.400687676356,84.400687676356,0,9.94481345165281,5,111.229931997294,13.2216610697225,98.0082709275712,0,9.86419418336011,98.0082709275712
140,1989-11-04,"a_pre_pb","a_pre_pb","CC","CC",570.943106887836,505.321732049386,65.6213748384495,65.6213748384495,0,0,4,408.170445402095,378.753370047629,29.4170753544662,0,1.89666666666667,29.4170753544662
140,1989-11-04,"a_pre_pb","a_pre_pb","EE","EE",143.599004070089,0,143.599004070089,143.599004070089,0,18.6314999045385,5,109.610818945423,13.2216610697225,96.3891578757007,0,12.9694441674499,96.3891578757007
141,1989-12-04,"a_pre_pb","a_pre_pb","CC","CC",690.071684512223,593.567905706772,96.5037788054511,96.5037788054511,0,0,4,460.80143106443,423.824181870206,36.9772491942238,0,1.89666666666667,36.9772491942238
141,1989-12-04,"a_pre_pb","a_pre_pb","EE","EE",188.092741740217,0,188.092741740217,188.092741740217,0,0,5,111.150823679314,11.0378200326899,100.113003646624,0,12.9694441674499,100.113003646624
142,1990-01-06,"a_pre_pb","a_pre_pb","CC","CC",639.388106229339,615.37157016089,24.0165360684493,24.0165360684493,0,0,4,519.576235375278,483.258122705923,36.318112669355,0,0,36.318112669355
142,1990-01-06,"a_pre_pb","a_pre_pb","EE","EE",58.9388313585375,0,58.9388313585375,58.9388313585375,0,0,5,102.747295149206,7.68770757798259,95.0595875712231,0,11.0427711187304,95.0595875712231
143,1990-01-29,"a_pre_pb","a_pre_pb","CC","CC",589.972358094279,574.581525922146,15.3908321721329,15.3908321721329,0,0,4,539.58567061247,501.830183995154,37.7554866173163,0,0,37.7554866173163
143,1990-01-29,"a_pre_pb","a_pre_pb","EE","EE",96.565735379669,0,96.565735379669,96.565735379669,0,0,5,100.29282215441,0,100.29282215441,0,7.79738555936522,100.29282215441
144,1990-02-24,"a_pre_pb","a_pre_pb","CC","CC",727.378265197462,704.595906204029,22.7823589934331,22.7823589934331,0,0,4,612.50056293465,570.948016485095,41.5525464495551,0,0,41.5525464495551
144,1990-02-24,"a_pre_pb","a_pre_pb","EE","EE",105.129264546361,0,105.129264546361,105.129264546361,0,0,5,112.787710795205,0,112.787710795205,0,4.76271889269855,112.787710795205
145,1990-03-29,"a_pre_pb","a_pre_pb","CC","CC",729.549052633083,686.249061981579,43.2999906515042,43.2999906515042,0,0,4,657.883762259037,613.2812836708,44.6024785882367,0,0,44.6024785882367
145,1990-03-29,"a_pre_pb","a_pre_pb","EE","EE",108.830418956537,0,108.830418956537,108.830418956537,0,0,5,116.859332675235,0,116.859332675235,0,3.10524998408975,116.859332675235
146,1990-04-24,"a_pre_pb","a_pre_pb","CC","CC",746.286845577596,746.286845577596,0,0,0,0,4,687.10771870733,653.442135925502,33.6655827818284,0,0,33.6655827818284
146,1990-04-24,"a_pre_pb","a_pre_pb","EE","EE",142.38012538667,0,142.38012538667,142.38012538667,0,9.94481345165281,5,116.656186227999,0,116.656186227999,0,1.6574689086088,116.656186227999
147,1990-05-23,"a_pre_pb","a_pre_pb","CC","CC",565.521062292476,565.521062292476,0,0,0,0,4,666.349281670706,648.767662023119,17.5816196475866,0,0,17.5816196475866
147,1990-05-23,"a_pre_pb","a_pre_pb","EE","EE",84.5905157069035,0,84.5905157069035,84.5905157069035,0,10.356367729341,5,99.4058152224463,0,99.4058152224463,0,3.3835301968323,99.4058152224463
148,1990-06-21,"a_pre_pb","a_pre_pb","CC","CC",605.050997887736,605.050997887736,0,0,0,0,4,660.626430280439,647.04756664426,13.5788636361784,0,0,13.5788636361784
148,1990-06-21,"a_pre_pb","a_pre_pb","EE","EE",64.983775063687,0,64.983775063687,64.983775063687,0,9.94481345165281,5,100.413305839971,0,100.413305839971,0,5.0409991054411,100.413305839971
149,1990-07-21,"a_pre_pb","a_pre_pb","CC","CC",536.515365024208,536.515365024208,0,0,0,0,4,651.716931435427,640.703206494604,11.0137249408229,0,0,11.0137249408229
149,1990-07-21,"a_pre_pb","a_pre_pb","EE","EE",58.4440171239275,0,58.4440171239275,58.4440171239275,0,9.94481345165281,5,94.059686130681,0,94.059686130681,0,6.6984680140499,94.059686130681
150,1990-08-16,"a_pre_pb","a_pre_pb","CC","CC",560.427794699381,560.427794699381,0,0,0,0,4,623.89185301908,616.675187910496,7.21666510858404,0,0,7.21666510858404
150,1990-08-16,"a_pre_pb","a_pre_pb","EE","EE",63.7894482745043,0,63.7894482745043,63.7894482745043,0,10.7625395104561,5,87.1697167520382,0,87.1697167520382,0,8.49222459912593,87.1697167520382
151,1990-09-22,"a_pre_pb","a_pre_pb","CC","CC",423.207043505856,423.207043505856,0,0,0,0,4,572.834851497876,572.834851497876,0,0,0,0
151,1990-09-22,"a_pre_pb","a_pre_pb","EE","EE",34.9586626467894,0,34.9586626467894,34.9586626467894,0,9.52749990453848,5,74.8577573670803,0,74.8577573670803,0,10.0801412498823,74.8577573670803
152,1990-10-15,"a_pre_pb","a_pre_pb","CC","CC",615.316137879983,615.316137879983,0,0,0,0,4,551.00640021494,551.00640021494,0,0,0,0
152,1990-10-15,"a_pre_pb","a_pre_pb","EE","EE",69.0544676238842,0,69.0544676238842,69.0544676238842,0,7.79111789782223,5,62.636814406616,0,62.636814406616,0,9.72119199091057,62.636814406616
153,1990-11-10,"a_pre_pb","a_pre_pb","CC","CC",531.477326028685,531.477326028685,0,0,0,0,4,545.332444170975,545.332444170975,0,0,0,0
153,1990-11-10,"a_pre_pb","a_pre_pb","EE","EE",122.1151947704,17.4172649973042,104.697929773096,104.697929773096,0,0,5,68.8909275838654,2.90287749955069,65.9880500843147,0,7.99513070268708,65.9880500843147
154,1990-12-15,"a_pre_pb","a_pre_pb","CC","CC",682.646017633436,675.879429149071,6.76658848436548,6.76658848436548,0,0,4,558.264947461925,557.13718271453,1.12776474739425,0,0,1.12776474739425
154,1990-12-15,"a_pre_pb","a_pre_pb","EE","EE",151.764865309736,37.1893126001749,114.575552709561,114.575552709561,0,0,5,83.3544426248735,9.10109626624651,74.253346358627,0,6.33766179407828,74.253346358627
155,1991-01-11,"a_pre_pb","a_pre_pb","CC","CC",610.386644724537,564.246342029077,46.1403026954605,46.1403026954605,0,0,4,570.57682741198,561.759012215342,8.81781519663766,0,0,8.81781519663766
155,1991-01-11,"a_pre_pb","a_pre_pb","EE","EE",137.67924246685,18.1003617867381,119.578880680112,119.578880680112,0,0,5,96.5603135153605,12.1178232307029,84.4424902846577,0,4.68019288546948,84.4424902846577
156,1991-02-16,"a_pre_pb","a_pre_pb","CC","CC",668.655763691187,668.655763691187,0,0,0,0,4,588.614822243947,579.79700704731,8.81781519663766,0,0,8.81781519663766
156,1991-02-16,"a_pre_pb","a_pre_pb","EE","EE",140.523609997053,38.527882310461,101.995727686592,101.995727686592,0,0,5,109.349340469119,18.539136949113,90.8102035200055,0,2.88643630039345,90.8102035200055
157,1991-03-13,"a_pre_pb","a_pre_pb","CC","CC",680.526770105853,673.135243284553,7.39152682130018,7.39152682130018,0,0,4,631.501443343947,621.451707010426,10.049736333521,0,0,10.049736333521
157,1991-03-13,"a_pre_pb","a_pre_pb","EE","EE",117.843662916197,39.4779114971839,78.3657514190129,78.3657514190129,0,0,5,123.163507180686,25.1187888653103,98.0447183153761,0,1.29851964963704,98.0447183153761
158,1991-04-19,"a_pre_pb","a_pre_pb","CC","CC",479.68360412683,466.23042973876,13.4531743880702,13.4531743880702,0,0,4,608.896021051755,596.604088986889,12.2919320648661,0,0,12.2919320648661
158,1991-04-19,"a_pre_pb","a_pre_pb","EE","EE",99.6529196289961,40.6825336889263,58.9703859400698,58.9703859400698,0,11.9519327015914,5,128.263249181538,31.8992111467981,96.3640380347404,0,1.99198878359857,96.3640380347404
159,1991-05-13,"a_pre_pb","a_pre_pb","CC","CC",405.06550728238,372.147997753875,32.9175095285054,32.9175095285054,0,24.3254596616762,4,587.827384594037,570.049200941087,17.7781836529503,0,4.05424327694604,17.7781836529503
159,1991-05-13,"a_pre_pb","a_pre_pb","EE","EE",105.31852926767,31.6607130205603,73.6578162471095,73.6578162471095,0,35.2955348249512,5,125.463804931083,34.2731191506741,91.1906857804093,0,7.87457792109045,91.1906857804093
160,1991-06-13,"a_pre_pb","a_pre_pb","CC","CC",404.142103251758,404.142103251758,0,0,0,0,4,541.410065530424,524.759646624868,16.6504189055561,0,4.05424327694604,16.6504189055561
160,1991-06-13,"a_pre_pb","a_pre_pb","EE","EE",58.2631326437715,13.2511516428292,45.0119810009422,45.0119810009422,0,9.78631518855269,5,109.880182820089,30.2834256577831,79.5967571623062,0,9.5056304525159,79.5967571623062
161,1991-07-12,"a_pre_pb","a_pre_pb","CC","CC",380.61770825243,338.599876602161,42.0178316502693,42.0178316502693,0,33.5848952417302,4,503.115242785073,487.151902387049,15.9633403980242,0,9.65172581723439,15.9633403980242
161,1991-07-12,"a_pre_pb","a_pre_pb","EE","EE",73.5293957085412,0,73.5293957085412,73.5293957085412,0,37.6229777585269,5,99.1885416937047,27.2666986933268,71.9218430003779,0,15.7761267456037,71.9218430003779
162,1991-08-07,"a_pre_pb","a_pre_pb","CC","CC",414.612270593569,376.643138473337,37.9691321202317,37.9691321202317,0,23.811016814566,4,460.774660602137,438.483131517407,22.2915290847295,0,13.6202286196621,22.2915290847295
162,1991-08-07,"a_pre_pb","a_pre_pb","EE","EE",91.7207676669144,0,91.7207676669144,91.7207676669144,0,54.0981178499228,5,91.0547346386816,20.8453849749166,70.209349663765,0,24.7924797205908,70.209349663765
163,1991-09-09,"a_pre_pb","a_pre_pb","CC","CC",374.189886431895,356.158758518209,18.0311279136853,18.0311279136853,0,11.9093748806731,4,409.718513323144,385.653717389683,24.0647959334603,0,15.6051244331076,24.0647959334603
163,1991-09-09,"a_pre_pb","a_pre_pb","EE","EE",84.4802567118782,0,84.4802567118782,84.4802567118782,0,26.8292003070323,5,85.4941669379619,14.2657330587193,71.2284338792425,0,29.2640131050962,71.2284338792425
164,1991-10-10,"a_pre_pb","a_pre_pb","CC","CC",429.11863882804,356.739050493419,72.3795883346208,72.3795883346208,0,10.8422825137491,4,401.291019106679,367.405154182126,33.8858649245521,0,17.4121715187324,33.8858649245521
164,1991-10-10,"a_pre_pb","a_pre_pb","EE","EE",90.5120939101228,0,90.5120939101228,90.5120939101228,0,54.0163568397139,5,83.9706959848163,7.48531077723159,76.4853852075847,0,36.27475046145,76.4853852075847
165,1991-11-13,"a_pre_pb","a_pre_pb","CC","CC",504.003263300587,438.001814740654,66.001448559933,66.001448559933,0,0,4,417.780645109713,378.38079034659,39.3998547631234,0,13.3579282417864,39.3998547631234
165,1991-11-13,"a_pre_pb","a_pre_pb","EE","EE",215.56457963636,0,215.56457963636,215.56457963636,0,28.0668084390269,5,102.345037712931,2.20852527380487,100.136512439127,0,35.0699627304626,100.136512439127
166,1991-12-07,"a_pre_pb","a_pre_pb","CC","CC",501.019611769459,479.507026564314,21.5125852051451,21.5125852051451,0,0,4,433.92689652933,390.941610898682,42.9852856306475,0,13.3579282417864,42.9852856306475
166,1991-12-07,"a_pre_pb","a_pre_pb","EE","EE",153.074905101793,0,153.074905101793,153.074905101793,0,14.5875783983674,5,118.146999789268,0,118.146999789268,0,35.8701732654317,118.146999789268
167,1992-01-08,"a_pre_pb","a_pre_pb","CC","CC",355.1824082181,339.791576045967,15.3908321721329,15.3908321721329,0,0,4,429.687679856941,391.14022747265,38.5474523842915,0,7.76044570149804,38.5474523842915
167,1992-01-08,"a_pre_pb","a_pre_pb","EE","EE",84.153597605338,0,84.153597605338,84.153597605338,0,9.52749990453848,5,119.917700105401,0,119.917700105401,0,31.1875936231003,119.917700105401
168,1992-02-06,"a_pre_pb","a_pre_pb","CC","CC",411.631657318794,380.506318360161,31.1253389586323,31.1253389586323,0,0,4,429.190910977812,391.784090787121,37.4068201906916,0,3.79194289907037,37.4068201906916
168,1992-02-06,"a_pre_pb","a_pre_pb","EE","EE",68.589891632523,0,68.589891632523,68.589891632523,0,16.8646633990296,5,116.062554099669,0,116.062554099669,0,24.9820178812848,116.062554099669
169,1992-03-07,"a_pre_pb","a_pre_pb","CC","CC",483.292800085523,407.815981823063,75.4768182624604,75.4768182624604,0,0,4,447.374729920084,400.393628004596,46.9811019154874,0,1.80704708562485,46.9811019154874
169,1992-03-07,"a_pre_pb","a_pre_pb","EE","EE",116.714062189468,0,116.714062189468,116.714062189468,0,28.9878676338795,5,121.434855012601,0,121.434855012601,0,25.3417957690926,121.434855012601
170,1992-04-04,"a_pre_pb","a_pre_pb","CC","CC",592.644130802165,562.647478060829,29.9966527413359,29.9966527413359,0,0,4,474.628978582438,434.711699265831,39.9172793166066,0,0,39.9172793166066
170,1992-04-04,"a_pre_pb","a_pre_pb","EE","EE",55.7410773763613,0,55.7410773763613,55.7410773763613,0,28.9638654259939,5,115.639685590307,0,115.639685590307,0,21.1663805334726,115.639685590307
171,1992-05-02,"a_pre_pb","a_pre_pb","CC","CC",420.435563552379,420.435563552379,0,0,0,0,4,460.701028624403,431.783990734452,28.9170378899511,0,0,28.9170378899511
171,1992-05-02,"a_pre_pb","a_pre_pb","EE","EE",57.9702258412897,0,57.9702258412897,57.9702258412897,0,22.630546126734,5,89.3739599577955,0,89.3739599577955,0,20.2603368147572,89.3739599577955
172,1992-05-30,"a_pre_pb","a_pre_pb","CC","CC",410.112585835759,410.112585835759,0,0,0,0,4,445.549857635453,420.218250613026,25.3316070224269,0,0,25.3316070224269
172,1992-05-30,"a_pre_pb","a_pre_pb","EE","EE",19.3511561901388,0,19.3511561901388,19.3511561901388,0,11.5600382923166,5,67.0866684725197,0,67.0866684725197,0,19.755746797082,67.0866684725197
173,1992-07-03,"a_pre_pb","a_pre_pb","CC","CC",454.043117439021,398.946326014219,55.0967914248012,55.0967914248012,0,45.9253370566873,4,462.026642505607,430.077375607735,31.9492668978716,0,7.65422284278121,31.9492668978716
173,1992-07-03,"a_pre_pb","a_pre_pb","EE","EE",99.6574279198456,0,99.6574279198456,99.6574279198456,0,68.2705453888481,5,69.6706401916043,0,69.6706401916043,0,29.5462543778003,69.6706401916043
174,1992-07-30,"a_pre_pb","a_pre_pb","CC","CC",322.637148325313,288.610859414849,34.0262889104633,34.0262889104633,0,34.0262889104633,4,447.194224340027,414.761465783516,32.4327585565101,0,13.3252709945251,32.4327585565101
174,1992-07-30,"a_pre_pb","a_pre_pb","EE","EE",143.644271115073,0,143.644271115073,143.644271115073,0,120.334584534562,5,82.1797034386959,0,82.1797034386959,0,46.7912412337223,82.1797034386959
175,1992-08-29,"a_pre_pb","a_pre_pb","CC","CC",415.247934678858,330.101908009734,85.1460266691235,85.1460266691235,0,78.3794381847581,4,435.853413438916,401.809120147962,34.044293290954,0,26.3885106919848,34.044293290954
175,1992-08-29,"a_pre_pb","a_pre_pb","EE","EE",117.073719527885,0,117.073719527885,117.073719527885,0,101.146775342681,5,82.2396463284322,0,82.2396463284322,0,58.8177258518558,82.2396463284322
176,1992-09-26,"a_pre_pb","a_pre_pb","CC","CC",545.202587754353,421.307705036878,123.894882717475,123.894882717475,0,92.1649533355152,4,427.946489597614,378.252491310637,49.6939982869771,0,41.749336247904,49.6939982869771
176,1992-09-26,"a_pre_pb","a_pre_pb","EE","EE",79.1785511465897,0,79.1785511465897,79.1785511465897,0,39.7190381013935,5,86.1458919568036,0,86.1458919568036,0,60.610254631089,86.1458919568036
177,1992-10-18,"a_pre_pb","a_pre_pb","CC","CC",506.329849961892,458.76280836156,47.5670416003325,47.5670416003325,0,10.8422825137491,4,442.262203999199,384.6403654455,57.6218385536992,0,43.5563833335288,57.6218385536992
177,1992-10-18,"a_pre_pb","a_pre_pb","EE","EE",61.765305384062,0,61.765305384062,61.765305384062,0,9.94481345165281,5,86.7784052139323,0,86.7784052139323,0,58.4959658519088,86.7784052139323
178,1992-12-21,"a_pre_pb","a_pre_pb","CC","CC",348.982277659166,348.982277659166,0,0,0,0,4,432.0738193031,374.451980749401,57.6218385536992,0,43.5563833335288,57.6218385536992
178,1992-12-21,"a_pre_pb","a_pre_pb","EE","EE",30.0061969615384,0,30.0061969615384,30.0061969615384,0,10.356367729341,5,88.5542453424989,0,88.5542453424989,0,58.2953540914129,88.5542453424989
179,1993-01-23,"a_pre_pb","a_pre_pb","CC","CC",333.927363209987,333.927363209987,0,0,0,0,4,412.054526931595,363.615486948696,48.439039982899,0,35.9021604907476,48.439039982899
179,1993-01-23,"a_pre_pb","a_pre_pb","EE","EE",35.9397965091163,0,35.9397965091163,35.9397965091163,0,0,5,77.9346401073774,0,77.9346401073774,0,46.9169298599382,77.9346401073774
180,1993-02-19,"a_pre_pb","a_pre_pb","CC","CC",311.459886667895,304.693298183529,6.76658848436548,6.76658848436548,0,0,4,410.191649988692,366.295893410142,43.8957565785494,0,30.2311123390037,43.8957565785494
180,1993-02-19,"a_pre_pb","a_pre_pb","EE","EE",48.3636347679056,0,48.3636347679056,48.3636347679056,0,9.52749990453848,5,62.0545340495162,0,62.0545340495162,0,28.4490824216011,62.0545340495162
181,1993-03-17,"a_pre_pb","a_pre_pb","CC","CC",662.640613153433,627.853578805061,34.7870343483721,34.7870343483721,0,27.3955075270719,4,451.423763067788,415.92117187603,35.5025911917575,0,21.7337905627227,35.5025911917575
181,1993-03-17,"a_pre_pb","a_pre_pb","EE","EE",46.9202530835395,0,46.9202530835395,46.9202530835395,0,19.4363655214554,5,50.3622896421253,0,50.3622896421253,0,14.8306807847302,50.3622896421253
182,1993-04-23,"a_pre_pb","a_pre_pb","CC","CC",291.722387488572,206.086328033331,85.6360594552411,85.6360594552411,0,77.0440095884119,4,409.177063023491,380.050942375439,29.1261206480519,0,19.2136332715388,29.1261206480519
182,1993-04-23,"a_pre_pb","a_pre_pb","EE","EE",88.3377908933697,0,88.3377908933697,88.3377908933697,0,62.9401195418804,5,51.8888295999219,0,51.8888295999219,0,18.7008610248113,51.8888295999219
183,1993-05-22,"a_pre_pb","a_pre_pb","CC","CC",304.249948847553,269.233700697866,35.0162481496872,35.0162481496872,0,13.9545792396857,4,375.497079504434,348.462757764823,27.034321739611,0,19.7323493925282,27.034321739611
183,1993-05-22,"a_pre_pb","a_pre_pb","EE","EE",55.6690518379425,0,55.6690518379425,55.6690518379425,0,43.8426089238622,5,50.8727873422354,0,50.8727873422354,0,24.3504936035129,50.8727873422354
184,1993-06-18,"a_pre_pb","a_pre_pb","CC","CC",272.936629096753,238.306604407579,34.6300246891744,34.6300246891744,0,34.6300246891744,4,362.822804744032,330.016812222892,32.80599252114,0,25.5040201740573,32.80599252114
184,1993-06-18,"a_pre_pb","a_pre_pb","EE","EE",98.3362178504264,0,98.3362178504264,98.3362178504264,0,76.8468217381972,5,62.26112415705,0,62.26112415705,0,35.4322359383223,62.26112415705
185,1993-07-14,"a_pre_pb","a_pre_pb","CC","CC",274.131688931384,230.504628728581,43.6270602028034,43.6270602028034,0,13.4531743880702,4,352.856859030932,312.779689809324,40.0771692216073,0,27.7462159054023,40.0771692216073
185,1993-07-14,"a_pre_pb","a_pre_pb","EE","EE",91.9140567808098,0,91.9140567808098,91.9140567808098,0,59.5147435259154,5,71.5901675356656,0,71.5901675356656,0,45.3513598593082,71.5901675356656
186,1993-08-19,"a_pre_pb","a_pre_pb","CC","CC",330.896365005284,286.443097272367,44.4532677329167,44.4532677329167,0,24.862033629132,4,356.096272087163,309.737989657464,46.3582824296992,0,31.8898881769243,46.3582824296992
186,1993-08-19,"a_pre_pb","a_pre_pb","EE","EE",69.7134890262029,0,69.7134890262029,69.7134890262029,0,41.251159761295,5,75.1484765787151,0,75.1484765787151,0,50.6386365021009,75.1484765787151
187,1993-09-16,"a_pre_pb","a_pre_pb","CC","CC",190.465981409625,177.577639892247,12.8883415173777,12.8883415173777,0,0,4,277.400500129862,234.691999838662,42.7085002912001,0,27.3239702557457,42.7085002912001
187,1993-09-16,"a_pre_pb","a_pre_pb","EE","EE",181.370497923556,65.1524440614889,116.218053862067,116.218053862067,0,39.6942320326568,5,97.5568507187178,10.8587406769148,86.698110041803,0,54.0149475873012,86.698110041803
188,1993-10-15,"a_pre_pb","a_pre_pb","CC","CC",307.527584967099,293.994407998368,13.533176968731,13.533176968731,0,0,4,280.034699709616,249.343346499501,30.6913532101151,0,14.4833019910104,30.6913532101151
188,1993-10-15,"a_pre_pb","a_pre_pb","EE","EE",53.7079962788863,0,53.7079962788863,53.7079962788863,0,17.281976946144,5,91.7852182829706,10.8587406769148,80.9264776060558,0,46.4052571546784,80.9264776060558
189,1993-11-13,"a_pre_pb","a_pre_pb","CC","CC",269.022009889287,269.022009889287,0,0,0,0,4,274.163376549905,249.308064698071,24.8553118518339,0,12.1575387843961,24.8553118518339
189,1993-11-13,"a_pre_pb","a_pre_pb","EE","EE",36.3276783064709,0,36.3276783064709,36.3276783064709,0,0,5,88.5616560277253,10.8587406769148,77.7029153508105,0,39.0981556673681,77.7029153508105
190,1993-12-14,"a_pre_pb","a_pre_pb","CC","CC",223.655692484298,216.889103999933,6.76658848436548,6.76658848436548,0,0,4,265.949887114496,245.738481296797,20.2114058176991,0,6.38586800286703,20.2114058176991
190,1993-12-14,"a_pre_pb","a_pre_pb","EE","EE",20.0866475171881,0,20.0866475171881,20.0866475171881,0,0,5,75.5200609721856,10.8587406769148,64.6613202952708,0,26.2903520443352,64.6613202952708
191,1994-02-01,"a_pre_pb","a_pre_pb","CC","CC",299.360374066431,299.360374066431,0,0,0,0,4,270.154667970337,257.214438853106,12.9402291172318,0,4.14367227152201,12.9402291172318
191,1994-02-01,"a_pre_pb","a_pre_pb","EE","EE",15.7239440013945,0,15.7239440013945,15.7239440013945,0,0,5,62.8217088422831,10.8587406769148,51.9629681653682,0,16.3712281233493,51.9629681653682
192,1994-02-20,"a_pre_pb","a_pre_pb","CC","CC",426.602298952593,418.60299360176,7.99930535083272,7.99930535083272,0,0,4,286.105656961555,279.241088241338,6.86456872021781,0,0,6.86456872021781
192,1994-02-20,"a_pre_pb","a_pre_pb","EE","EE",27.5663046070097,0,27.5663046070097,27.5663046070097,0,0,5,55.7971781057509,10.8587406769148,44.938437428836,0,9.49603482980013,44.938437428836
193,1994-03-11,"a_pre_pb","a_pre_pb","CC","CC",435.667142216267,435.667142216267,0,0,0,0,4,326.972517095996,322.256005295341,4.71651180065486,0,0,4.71651180065486
193,1994-03-11,"a_pre_pb","a_pre_pb","EE","EE",30.038602262905,0,30.038602262905,30.038602262905,0,0,5,30.5751954956424,0,30.5751954956424,0,2.88032949102399,30.5751954956424
194,1994-04-10,"a_pre_pb","a_pre_pb","CC","CC",450.86428987583,445.410910481088,5.45337939474194,5.45337939474194,0,0,4,350.861967914118,347.492089042461,3.36987887165669,0,0,3.36987887165669
194,1994-04-10,"a_pre_pb","a_pre_pb","EE","EE",65.2704322650311,0,65.2704322650311,65.2704322650311,0,21.1189072397971,5,32.5022681599999,0,32.5022681599999,0,3.51981787329952,32.5022681599999
195,1994-05-18,"a_pre_pb","a_pre_pb","CC","CC",301.243431827031,301.243431827031,0,0,0,0,4,356.232204903742,352.862326032085,3.36987887165669,0,0,3.36987887165669
195,1994-05-18,"a_pre_pb","a_pre_pb","EE","EE",70.1061602059873,0,70.1061602059873,70.1061602059873,0,44.6221595928417,5,38.1320151432526,0,38.1320151432526,0,10.9568444721065,38.1320151432526
196,1994-06-14,"a_pre_pb","a_pre_pb","CC","CC",213.30353379129,207.850154396548,5.45337939474194,5.45337939474194,0,0,4,354.506845121574,351.355834431521,3.15101069005276,0,0,3.15101069005276
196,1994-06-14,"a_pre_pb","a_pre_pb","EE","EE",54.9106696647222,0,54.9106696647222,54.9106696647222,0,42.6237589837665,5,43.9360188345083,0,43.9360188345083,0,18.0608043027342,43.9360188345083
197,1994-07-08,"a_pre_pb","a_pre_pb","CC","CC",183.478731213052,183.478731213052,0,0,0,0,4,335.193237979344,332.042227289291,3.15101069005276,0,0,3.15101069005276
197,1994-07-08,"a_pre_pb","a_pre_pb","EE","EE",80.7670355213768,0,80.7670355213768,80.7670355213768,0,54.7851898135491,5,54.7765340878387,0,54.7765340878387,0,27.1916692716591,54.7765340878387
198,1994-08-17,"a_pre_pb","a_pre_pb","CC","CC",203.523062283066,196.7564737987,6.76658848436548,6.76658848436548,0,0,4,298.013365201089,295.067807322114,2.94555787897489,0,0,2.94555787897489
198,1994-08-17,"a_pre_pb","a_pre_pb","EE","EE",96.0981857946801,0,96.0981857946801,96.0981857946801,0,79.8742911237378,5,66.1985142857838,0,66.1985142857838,0,40.5040511256154,66.1985142857838
199,1994-09-06,"a_pre_pb","a_pre_pb","CC","CC",215.196167280667,215.196167280667,0,0,0,0,4,261.268202711823,258.322644832848,2.94555787897489,0,0,2.94555787897489
199,1994-09-06,"a_pre_pb","a_pre_pb","EE","EE",114.924202187019,0,114.924202187019,114.924202187019,0,78.6215306216161,5,80.3461142731361,0,80.3461142731361,0,53.6076395625514,80.3461142731361
200,1994-10-12,"a_pre_pb","a_pre_pb","CC","CC",335.525928221121,311.126150173948,24.3997780471734,24.3997780471734,0,0,4,242.045142436038,235.941851448324,6.10329098771347,0,0,6.10329098771347
200,1994-10-12,"a_pre_pb","a_pre_pb","EE","EE",90.2529486019229,0,90.2529486019229,90.2529486019229,0,45.8780137586851,5,84.5098669959514,0,84.5098669959514,0,57.7341573156994,84.5098669959514
201,1994-11-01,"a_pre_pb","a_pre_pb","CC","CC",270.389711349886,258.814578922132,11.5751324277542,11.5751324277542,0,0,4,236.902855689847,228.870375964174,8.03247972567249,0,0,8.03247972567249
201,1994-11-01,"a_pre_pb","a_pre_pb","EE","EE",36.778366688845,0,36.778366688845,36.778366688845,0,0,5,78.9552347430944,0,78.9552347430944,0,50.2971307168924,78.9552347430944
202,1994-12-04,"a_pre_pb","a_pre_pb","CC","CC",241.639346310656,241.639346310656,0,0,0,0,4,241.625491109741,234.501907949859,7.12358315988217,0,0,7.12358315988217
202,1994-12-04,"a_pre_pb","a_pre_pb","EE","EE",31.2114705905259,0,31.2114705905259,31.2114705905259,0,0,5,75.0053682307283,0,75.0053682307283,0,43.1931708862647,75.0053682307283
203,1995-01-11,"a_pre_pb","a_pre_pb","CC","CC",225.93048619955,225.93048619955,0,0,0,0,4,248.700783607491,241.577200447609,7.12358315988217,0,0,7.12358315988217
203,1995-01-11,"a_pre_pb","a_pre_pb","EE","EE",22.1371161279825,0,22.1371161279825,22.1371161279825,0,0,5,65.2337149984959,0,65.2337149984959,0,34.0623059173398,65.2337149984959
204,1995-02-04,"a_pre_pb","a_pre_pb","CC","CC",259.29429828643,259.29429828643,0,0,0,0,4,257.995989608052,252.000171195564,5.99581841248792,0,0,5.99581841248792
204,1995-02-04,"a_pre_pb","a_pre_pb","EE","EE",44.92989460224,18.4386938968741,26.4912007053659,26.4912007053659,0,0,5,56.7056664664226,3.07311564947901,53.6325508169436,0,20.7499240633835,53.6325508169436
205,1995-03-04,"a_pre_pb","a_pre_pb","CC","CC",338.706479946785,323.654544166583,15.0519357802019,15.0519357802019,0,0,4,278.581041719072,270.076567343217,8.5044743758549,0,0,8.5044743758549
