"period","censusdate","era","oera","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","tinygran_e","oplottype","fplottype","fplot","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
121,1988-04-17,"a_pre_pb","a_pre_pb",21,"EE",27.0663539374619,0,27.0663539374619,0,0,27.0663539374619,"EE","EE","21",73.634516936741,0,73.634516936741,0,0,73.634516936741
122,1988-05-14,"a_pre_pb","a_pre_pb",3,"EE",212.462056358996,0,212.462056358996,0,171.279974914768,212.462056358996,"EE","EE","3",383.46432300563,67.8684818921822,315.595841113448,0,84.6777952218435,315.595841113448
122,1988-05-14,"a_pre_pb","a_pre_pb",4,"CC",788.271852666814,788.271852666814,0,0,0,0,"CC","CC","4",681.862745215016,675.09615673065,6.76658848436548,0,0,6.76658848436548
122,1988-05-14,"a_pre_pb","a_pre_pb",11,"CC",467.756051662209,413.943354109928,53.8126975522807,0,53.8126975522807,53.8126975522807,"CC","CC","11",556.347762274858,501.569075955547,54.7786863193112,0,39.8387704423219,54.7786863193112
122,1988-05-14,"a_pre_pb","a_pre_pb",14,"CC",330.257755191036,330.257755191036,0,0,0,0,"CC","CC","14",267.045109960032,241.282300374256,25.7628095857759,0,0,25.7628095857759
122,1988-05-14,"a_pre_pb","a_pre_pb",15,"EE",36.6858174724557,0,36.6858174724557,0,0,36.6858174724557,"EE","EE","15",109.903643245491,0,109.903643245491,0,0,109.903643245491
122,1988-05-14,"a_pre_pb","a_pre_pb",17,"CC",231.312922665904,231.312922665904,0,0,0,0,"CC","CC","17",326.942502546257,263.594227856575,63.3482746896819,0,0,63.3482746896819
122,1988-05-14,"a_pre_pb","a_pre_pb",19,"EE",43.3691300549964,0,43.3691300549964,0,43.3691300549964,43.3691300549964,"EE","EE","19",110.785569607823,0,110.785569607823,0,10.8422825137491,110.785569607823
122,1988-05-14,"a_pre_pb","a_pre_pb",20,"EE",168.337895155483,0,168.337895155483,0,0,168.337895155483,"EE","EE","20",185.47946691693,79.0022368488821,106.477230068048,0,0,106.477230068048
122,1988-05-14,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",55.2258877025558,0,55.2258877025558,0,0,55.2258877025558
123,1988-06-11,"a_pre_pb","a_pre_pb",3,"EE",329.866129344164,0,329.866129344164,0,156.515444458651,329.866129344164,"EE","EE","3",372.744684273337,54.2947855137458,318.449898759591,0,99.045325069205,318.449898759591
123,1988-06-11,"a_pre_pb","a_pre_pb",4,"CC",624.502846895442,624.502846895442,0,0,0,0,"CC","CC","4",670.390765551101,664.977494763609,5.41327078749239,0,0,5.41327078749239
123,1988-06-11,"a_pre_pb","a_pre_pb",11,"CC",559.48881673487,442.191746977187,117.297069757683,0,51.7818386467049,117.297069757683,"CC","CC","11",556.975973166861,489.693610159875,67.2823630069854,0,42.2273840831985,67.2823630069854
123,1988-06-11,"a_pre_pb","a_pre_pb",14,"CC",314.423558705536,314.423558705536,0,0,0,0,"CC","CC","14",276.520799709133,255.910552040512,20.6102476686207,0,0,20.6102476686207
123,1988-06-11,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",87.9229145963928,0,87.9229145963928,0,0,87.9229145963928
123,1988-06-11,"a_pre_pb","a_pre_pb",17,"CC",303.95769819533,303.95769819533,0,0,0,0,"CC","CC","17",322.345541676072,271.666921924326,50.6786197517455,0,0,50.6786197517455
123,1988-06-11,"a_pre_pb","a_pre_pb",19,"EE",53.8126975522807,0,53.8126975522807,0,53.8126975522807,53.8126975522807,"EE","EE","19",99.3909951967149,0,99.3909951967149,0,19.4363655214554,99.3909951967149
123,1988-06-11,"a_pre_pb","a_pre_pb",20,"EE",128.75620895058,0,128.75620895058,0,0,128.75620895058,"EE","EE","20",174.13481532366,63.2017894791057,110.933025844554,0,0,110.933025844554
123,1988-06-11,"a_pre_pb","a_pre_pb",21,"EE",29.5661072852007,0,29.5661072852007,0,0,29.5661072852007,"EE","EE","21",50.0939316190848,0,50.0939316190848,0,0,50.0939316190848
124,1988-07-14,"a_pre_pb","a_pre_pb",3,"EE",107.524258719847,0,107.524258719847,0,107.524258719847,107.524258719847,"EE","EE","3",328.541280014422,45.2456545947882,283.295625419634,0,100.458480677645,283.295625419634
124,1988-07-14,"a_pre_pb","a_pre_pb",4,"CC",704.840626123739,704.840626123739,0,0,0,0,"CC","CC","4",676.132408979874,671.621349990297,4.51105898957699,0,0,4.51105898957699
124,1988-07-14,"a_pre_pb","a_pre_pb",11,"CC",331.154051909221,281.429984650957,49.7240672582641,0,49.7240672582641,49.7240672582641,"CC","CC","11",519.338986290587,454.983005908389,64.3559803821985,0,43.4768312790427,64.3559803821985
124,1988-07-14,"a_pre_pb","a_pre_pb",14,"CC",251.533173580988,251.533173580988,0,0,0,0,"CC","CC","14",272.356195354442,255.180988963925,17.1752063905172,0,0,17.1752063905172
124,1988-07-14,"a_pre_pb","a_pre_pb",15,"EE",55.8183169587426,0,55.8183169587426,0,0,55.8183169587426,"EE","EE","15",82.5721483234511,0,82.5721483234511,0,0,82.5721483234511
124,1988-07-14,"a_pre_pb","a_pre_pb",17,"CC",365.87151016332,320.35151016332,45.52,0,0,45.52,"CC","CC","17",329.59986975728,279.781019964159,49.8188497931212,0,0,49.8188497931212
124,1988-07-14,"a_pre_pb","a_pre_pb",19,"EE",103.536764810545,0,103.536764810545,0,53.8126975522807,103.536764810545,"EE","EE","19",100.08195679902,0,100.08195679902,0,25.1657541932596,100.08195679902
124,1988-07-14,"a_pre_pb","a_pre_pb",20,"EE",132.155250772859,0,132.155250772859,0,0,132.155250772859,"EE","EE","20",167.13822123186,52.6681578992548,114.470063332605,0,0,114.470063332605
124,1988-07-14,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",41.744943015904,0,41.744943015904,0,0,41.744943015904
125,1988-08-09,"a_pre_pb","a_pre_pb",3,"EE",278.765710030629,0,278.765710030629,0,278.765710030629,278.765710030629,"EE","EE","3",297.404175161252,30.4457310700778,266.958444091174,0,146.919432349417,266.958444091174
125,1988-08-09,"a_pre_pb","a_pre_pb",4,"CC",673.815235888355,632.633154444127,41.1820814442282,0,41.1820814442282,41.1820814442282,"CC","CC","4",671.098735599344,659.723996369062,11.3747392302817,0,6.8636802407047,11.3747392302817
125,1988-08-09,"a_pre_pb","a_pre_pb",11,"CC",417.133666371875,369.496166849182,47.6374995226924,0,47.6374995226924,47.6374995226924,"CC","CC","11",475.151019445343,412.815399727355,62.3356197179877,0,51.4164145328248,62.3356197179877
125,1988-08-09,"a_pre_pb","a_pre_pb",14,"CC",485.404747132585,485.404747132585,0,0,0,0,"CC","CC","14",337.055661942865,319.880455552348,17.1752063905172,0,0,17.1752063905172
125,1988-08-09,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",57.1223807407078,0,57.1223807407078,0,0,57.1223807407078
125,1988-08-09,"a_pre_pb","a_pre_pb",17,"CC",433.913663663566,347.763625549544,86.1500381140217,0,0,86.1500381140217,"CC","CC","17",342.872637071196,298.91594629182,43.9566907793767,0,0,43.9566907793767
125,1988-08-09,"a_pre_pb","a_pre_pb",19,"EE",129.010581429454,0,129.010581429454,0,85.6414513744576,129.010581429454,"EE","EE","19",82.6541108728952,0,82.6541108728952,0,39.4393294223359,82.6541108728952
125,1988-08-09,"a_pre_pb","a_pre_pb",20,"EE",218.748339784663,0,218.748339784663,0,47.6374995226924,218.748339784663,"EE","EE","20",135.346218439696,0,135.346218439696,0,7.93958325378207,135.346218439696
125,1988-08-09,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",20.8590263328291,0,20.8590263328291,0,0,20.8590263328291
126,1988-09-11,"a_pre_pb","a_pre_pb",3,"EE",111.035231110978,0,111.035231110978,0,45.52,111.035231110978,"EE","EE","3",237.016999770444,0,237.016999770444,0,145.537316090703,237.016999770444
126,1988-09-11,"a_pre_pb","a_pre_pb",4,"CC",428.231378453298,384.862248398302,43.3691300549964,0,43.3691300549964,43.3691300549964,"CC","CC","4",585.717722011804,567.114794439022,18.6029275727811,0,14.0918685832041,18.6029275727811
126,1988-09-11,"a_pre_pb","a_pre_pb",11,"CC",289.343057704062,202.640976259834,86.7020814442282,0,45.52,86.7020814442282,"CC","CC","11",401.759896988374,333.261274906059,68.4986220823151,0,50.7157366564474,68.4986220823151
126,1988-09-11,"a_pre_pb","a_pre_pb",14,"CC",312.766275294441,312.766275294441,0,0,0,0,"CC","CC","14",323.604272865799,317.489969953723,6.11430291207595,0,0,6.11430291207595
126,1988-09-11,"a_pre_pb","a_pre_pb",15,"EE",106.985264014865,0,106.985264014865,0,0,106.985264014865,"EE","EE","15",38.9762663188968,0,38.9762663188968,0,0,38.9762663188968
126,1988-09-11,"a_pre_pb","a_pre_pb",17,"CC",119.586804605943,119.586804605943,0,0,0,0,"CC","CC","17",301.450940468356,279.505934116019,21.945006352337,0,0,21.945006352337
126,1988-09-11,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",71.2069377269307,0,71.2069377269307,0,39.4393294223359,71.2069377269307
126,1988-09-11,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",120.45858997417,0,120.45858997417,0,7.93958325378207,120.45858997417
126,1988-09-11,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",9.43874353711045,0,9.43874353711045,0,0,9.43874353711045
127,1988-10-08,"a_pre_pb","a_pre_pb",3,"EE",103.128793562954,0,103.128793562954,0,43.3691300549964,103.128793562954,"EE","EE","3",190.463696521261,0,190.463696521261,0,133.829086363149,190.463696521261
127,1988-10-08,"a_pre_pb","a_pre_pb",4,"CC",506.26710827107,506.26710827107,0,0,0,0,"CC","CC","4",620.988174716453,606.896306133249,14.0918685832041,0,14.0918685832041,14.0918685832041
127,1988-10-08,"a_pre_pb","a_pre_pb",11,"CC",560.730470266843,560.730470266843,0,0,0,0,"CC","CC","11",437.60101910818,378.405449852322,59.195569255858,0,41.4126838299903,59.195569255858
127,1988-10-08,"a_pre_pb","a_pre_pb",14,"CC",530.661723200828,530.661723200828,0,0,0,0,"CC","CC","14",370.841205517569,370.841205517569,0,0,0,0
127,1988-10-08,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",33.248233074344,0,33.248233074344,0,0,33.248233074344
127,1988-10-08,"a_pre_pb","a_pre_pb",17,"CC",226.510151414127,226.510151414127,0,0,0,0,"CC","CC","17",280.192125118032,258.247118765695,21.945006352337,0,0,21.945006352337
127,1988-10-08,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",54.9548623078793,0,54.9548623078793,0,39.4393294223359,54.9548623078793
127,1988-10-08,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",107.999615777264,0,107.999615777264,0,7.93958325378207,107.999615777264
127,1988-10-08,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",4.92768454753346,0,4.92768454753346,0,0,4.92768454753346
128,1988-11-05,"a_pre_pb","a_pre_pb",3,"EE",141.451528155848,0,141.451528155848,0,0,141.451528155848,"EE","EE","3",178.628608487403,0,178.628608487403,0,105.282423877354,178.628608487403
128,1988-11-05,"a_pre_pb","a_pre_pb",4,"CC",747.157594143442,747.157594143442,0,0,0,0,"CC","CC","4",614.135798295891,600.043929712687,14.0918685832041,0,14.0918685832041,14.0918685832041
128,1988-11-05,"a_pre_pb","a_pre_pb",11,"CC",404.585230164639,182.632566526867,221.952663637773,0,0,221.952663637773,"CC","CC","11",427.072548858585,339.853651921812,87.2188969367733,0,32.4439009046102,87.2188969367733
128,1988-11-05,"a_pre_pb","a_pre_pb",14,"CC",643.191680259067,606.505862786612,36.6858174724557,0,0,36.6858174724557,"CC","CC","14",422.996859695574,416.882556783498,6.11430291207595,0,0,6.11430291207595
128,1988-11-05,"a_pre_pb","a_pre_pb",15,"EE",61.6979448064802,0,61.6979448064802,0,0,61.6979448064802,"EE","EE","15",37.416920963348,0,37.416920963348,0,0,37.416920963348
128,1988-11-05,"a_pre_pb","a_pre_pb",17,"CC",197.420269005633,122.666423824197,74.7538451814357,0,0,74.7538451814357,"CC","CC","17",274.543349507987,240.139368958744,34.4039805492429,0,0,34.4039805492429
128,1988-11-05,"a_pre_pb","a_pre_pb",19,"EE",57.8001914615828,0,57.8001914615828,0,0,57.8001914615828,"EE","EE","19",57.360039208977,0,57.360039208977,0,32.2111410798365,57.360039208977
128,1988-11-05,"a_pre_pb","a_pre_pb",20,"EE",36.6858174724557,0,36.6858174724557,0,0,36.6858174724557,"EE","EE","20",86.0576028300928,0,86.0576028300928,0,7.93958325378207,86.0576028300928
128,1988-11-05,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",4.92768454753346,0,4.92768454753346,0,0,4.92768454753346
129,1988-12-13,"a_pre_pb","a_pre_pb",3,"EE",63.9944428066617,0,63.9944428066617,0,0,63.9944428066617,"EE","EE","3",134.316660731153,0,134.316660731153,0,79.1965164675787,134.316660731153
129,1988-12-13,"a_pre_pb","a_pre_pb",4,"CC",820.063788773842,785.695589306525,34.3681994673169,0,0,34.3681994673169,"CC","CC","4",646.729288608958,626.909386781201,19.8199018277569,0,14.0918685832041,19.8199018277569
129,1988-12-13,"a_pre_pb","a_pre_pb",11,"CC",592.753332427484,388.348843114583,204.4044893129,0,0,204.4044893129,"CC","CC","11",432.616634807354,330.879834611378,101.736800195976,0,23.8135944634927,101.736800195976
129,1988-12-13,"a_pre_pb","a_pre_pb",14,"CC",581.704520631146,497.457844991139,84.2466756400061,0,0,84.2466756400061,"CC","CC","14",467.543686683176,447.388271164432,20.1554155187436,0,0,20.1554155187436
129,1988-12-13,"a_pre_pb","a_pre_pb",15,"EE",133.083452464385,0,133.083452464385,0,0,133.083452464385,"EE","EE","15",59.5974963740789,0,59.5974963740789,0,0,59.5974963740789
129,1988-12-13,"a_pre_pb","a_pre_pb",17,"CC",229.649955631121,118.037066617257,111.612889013863,0,0,111.612889013863,"CC","CC","17",262.158725747285,209.152597029065,53.0061287182202,0,0,53.0061287182202
129,1988-12-13,"a_pre_pb","a_pre_pb",19,"EE",68.0999451014737,0,68.0999451014737,0,0,68.0999451014737,"EE","EE","19",59.7412471338425,0,59.7412471338425,0,23.2423581544564,59.7412471338425
129,1988-12-13,"a_pre_pb","a_pre_pb",20,"EE",105.321010359759,0,105.321010359759,0,0,105.321010359759,"EE","EE","20",82.1517363982893,0,82.1517363982893,0,7.93958325378207,82.1517363982893
129,1988-12-13,"a_pre_pb","a_pre_pb",21,"EE",144.102750392961,0,144.102750392961,0,0,144.102750392961,"EE","EE","21",24.0171250654935,0,24.0171250654935,0,0,24.0171250654935
130,1989-01-10,"a_pre_pb","a_pre_pb",3,"EE",232.93158712629,0,232.93158712629,0,0,232.93158712629,"EE","EE","3",155.217882132227,0,155.217882132227,0,61.2758066809376,155.217882132227
130,1989-01-10,"a_pre_pb","a_pre_pb",4,"CC",750.13969730745,711.184107818339,38.9555894891111,0,0,38.9555894891111,"CC","CC","4",654.279133806243,627.966633730301,26.3125000759421,0,14.0918685832041,26.3125000759421
130,1989-01-10,"a_pre_pb","a_pre_pb",11,"CC",411.884049785541,291.365812204203,120.518237581339,0,0,120.518237581339,"CC","CC","11",446.071634453407,332.535805870252,113.535828583155,0,15.5262499204487,113.535828583155
130,1989-01-10,"a_pre_pb","a_pre_pb",14,"CC",390.438033301353,390.438033301353,0,0,0,0,"CC","CC","14",490.69449663657,470.539081117826,20.1554155187436,0,0,20.1554155187436
130,1989-01-10,"a_pre_pb","a_pre_pb",15,"EE",41.1820814442282,0,41.1820814442282,0,0,41.1820814442282,"EE","EE","15",57.1581237883265,0,57.1581237883265,0,0,57.1581237883265
130,1989-01-10,"a_pre_pb","a_pre_pb",17,"CC",285.396885730662,118.037066617257,167.359819113405,0,0,167.359819113405,"CC","CC","17",248.746288341842,175.433523104721,73.3127652371209,0,0,73.3127652371209
130,1989-01-10,"a_pre_pb","a_pre_pb",19,"EE",201.990571059571,0,201.990571059571,0,0,201.990571059571,"EE","EE","19",76.1502148420136,0,76.1502148420136,0,14.2735752290763,76.1502148420136
130,1989-01-10,"a_pre_pb","a_pre_pb",20,"EE",143.882642273979,0,143.882642273979,0,0,143.882642273979,"EE","EE","20",84.1063016484759,0,84.1063016484759,0,7.93958325378207,84.1063016484759
130,1989-01-10,"a_pre_pb","a_pre_pb",21,"EE",100.437988882373,0,100.437988882373,0,0,100.437988882373,"EE","EE","21",40.7567898792224,0,40.7567898792224,0,0,40.7567898792224
131,1989-02-04,"a_pre_pb","a_pre_pb",3,"EE",253.203644178114,0,253.203644178114,0,0,253.203644178114,"EE","EE","3",150.957537823474,0,150.957537823474,0,14.8148550091661,150.957537823474
131,1989-02-04,"a_pre_pb","a_pre_pb",4,"CC",747.635514619881,676.682703727439,70.952810892442,0,0,70.952810892442,"CC","CC","4",666.582513594831,635.30822527752,31.2742883173111,0,7.22818834249939,31.2742883173111
131,1989-02-04,"a_pre_pb","a_pre_pb",11,"CC",897.873287930925,691.597283375953,206.276004554971,0,0,206.276004554971,"CC","CC","11",526.194904713249,386.21932529138,139.975579421869,0,7.58666666666667,139.975579421869
131,1989-02-04,"a_pre_pb","a_pre_pb",14,"CC",270.690089305454,209.126760616923,61.5633286885316,0,0,61.5633286885316,"CC","CC","14",454.908720332048,424.492750031883,30.4159703001656,0,0,30.4159703001656
131,1989-02-04,"a_pre_pb","a_pre_pb",15,"EE",212.583973842859,97.2079476020466,115.376026240812,0,0,115.376026240812,"EE","EE","15",92.5887860954697,16.2013246003411,76.3874614951286,0,0,76.3874614951286
131,1989-02-04,"a_pre_pb","a_pre_pb",17,"CC",333.968437998776,113.346362215707,220.622075783069,0,0,220.622075783069,"CC","CC","17",232.088750731044,136.363979215748,95.7247715152955,0,0,95.7247715152955
131,1989-02-04,"a_pre_pb","a_pre_pb",19,"EE",230.264414260561,0,230.264414260561,0,0,230.264414260561,"EE","EE","19",93.0258536471982,0,93.0258536471982,0,0,93.0258536471982
131,1989-02-04,"a_pre_pb","a_pre_pb",20,"EE",192.893247644143,0,192.893247644143,0,0,192.893247644143,"EE","EE","20",79.7971196250561,0,79.7971196250561,0,0,79.7971196250561
131,1989-02-04,"a_pre_pb","a_pre_pb",21,"EE",137.31823176309,0,137.31823176309,0,0,137.31823176309,"EE","EE","21",63.6431618397374,0,63.6431618397374,0,0,63.6431618397374
132,1989-03-12,"a_pre_pb","a_pre_pb",3,"EE",270.295301088565,0,270.295301088565,0,0,270.295301088565,"EE","EE","3",177.500882819739,0,177.500882819739,0,7.22818834249939,177.500882819739
132,1989-03-12,"a_pre_pb","a_pre_pb",4,"CC",457.103588242725,420.41777077027,36.6858174724557,0,0,36.6858174724557,"CC","CC","4",671.394548559735,641.234145672847,30.1604028868876,0,0,30.1604028868876
132,1989-03-12,"a_pre_pb","a_pre_pb",11,"CC",376.029345954426,309.663925083778,66.3654208706477,0,0,66.3654208706477,"CC","CC","11",540.642619421643,404.056483428704,136.586135992938,0,0,136.586135992938
132,1989-03-12,"a_pre_pb","a_pre_pb",14,"CC",586.315729591403,415.035754676635,171.279974914768,0,0,171.279974914768,"CC","CC","14",500.500296048209,441.537663262248,58.9626327859602,0,0,58.9626327859602
132,1989-03-12,"a_pre_pb","a_pre_pb",15,"EE",141.905621784884,0,141.905621784884,0,0,141.905621784884,"EE","EE","15",98.4088457238061,16.2013246003411,82.207521123465,0,0,82.207521123465
132,1989-03-12,"a_pre_pb","a_pre_pb",17,"CC",289.786585037767,122.666423824197,167.12016121357,0,0,167.12016121357,"CC","CC","17",260.455380803014,136.877249085457,123.578131717557,0,0,123.578131717557
132,1989-03-12,"a_pre_pb","a_pre_pb",19,"EE",219.970248112734,0,219.970248112734,0,0,219.970248112734,"EE","EE","19",129.687561665987,0,129.687561665987,0,0,129.687561665987
132,1989-03-12,"a_pre_pb","a_pre_pb",20,"EE",230.748639755744,0,230.748639755744,0,0,230.748639755744,"EE","EE","20",118.255226251013,0,118.255226251013,0,0,118.255226251013
132,1989-03-12,"a_pre_pb","a_pre_pb",21,"EE",157.756098384001,0,157.756098384001,0,0,157.756098384001,"EE","EE","21",89.9358449037375,0,89.9358449037375,0,0,89.9358449037375
133,1989-04-01,"a_pre_pb","a_pre_pb",3,"EE",337.788672980408,0,337.788672980408,0,169.222203526327,337.788672980408,"EE","EE","3",216.610862722648,0,216.610862722648,0,28.2037005877212,216.610862722648
133,1989-04-01,"a_pre_pb","a_pre_pb",4,"CC",765.828768044031,690.462416585704,75.3663514583272,0,43.3691300549964,75.3663514583272,"CC","CC","4",714.654825188562,671.933363725286,42.7214614632755,0,7.22818834249939,42.7214614632755
133,1989-04-01,"a_pre_pb","a_pre_pb",11,"CC",333.620470568976,202.640976259834,130.979494309142,0,0,130.979494309142,"CC","CC","11",502.790952805332,344.374901094203,158.416051711129,0,0,158.416051711129
133,1989-04-01,"a_pre_pb","a_pre_pb",14,"CC",262.956133504565,209.143435952284,53.8126975522807,0,0,53.8126975522807,"CC","CC","14",455.882697765498,387.951282054158,67.9314157113403,0,0,67.9314157113403
133,1989-04-01,"a_pre_pb","a_pre_pb",15,"EE",95.9315281558485,0,95.9315281558485,0,0,95.9315281558485,"EE","EE","15",114.397433749781,16.2013246003411,98.1961091494397,0,0,98.1961091494397
133,1989-04-01,"a_pre_pb","a_pre_pb",17,"CC",264.732516016355,228.0466985439,36.6858174724557,0,0,36.6858174724557,"CC","CC","17",266.825774903386,137.133340273753,129.692434629633,0,0,129.692434629633
133,1989-04-01,"a_pre_pb","a_pre_pb",19,"EE",120.064622309937,0,120.064622309937,0,53.8126975522807,120.064622309937,"EE","EE","19",149.698332050977,0,149.698332050977,0,8.96878292538012,149.698332050977
133,1989-04-01,"a_pre_pb","a_pre_pb",20,"EE",164.45322493016,0,164.45322493016,0,0,164.45322493016,"EE","EE","20",145.664097072707,0,145.664097072707,0,0,145.664097072707
