"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"101",2,4,0,100,25,-12054.3634474735,1,"1"
"102",2,4,0,100,25,-32679.1131532819,1,"2"
"103",2,4,0,100,25,-3674.14946975439,1,"3"
"104",2,4,0,100,25,-5039.86184646395,1,"4"
"105",2,4,0,100,25,-291.547506391951,1,"5"
"106",2,4,0,100,25,-41.0603706033869,1,"6"
"107",2,4,0,100,25,-696.02162557364,1,"7"
"108",2,4,0,100,25,-407.115271414426,1,"8"
"109",2,4,0,100,25,-906.998953378075,1,"9"
"110",2,4,0,100,25,-659.894916290423,1,"10"
"111",2,4,0,100,25,-294.050341921504,1,"11"
"112",2,4,0,100,25,-445.456340950276,1,"12"
"113",2,4,0,100,25,-318.247032157247,1,"13"
"114",2,4,0,100,25,-1224.99774340829,1,"14"
"115",2,4,0,100,25,-2261.83017361381,1,"15"
"116",2,4,0,100,25,-748.041184646434,1,"16"
"117",2,4,0,100,25,-1987.04315101882,1,"17"
"118",2,4,0,100,25,-904.390274332089,1,"18"
"119",2,4,0,100,25,-4077.94990400928,1,"19"
"120",2,4,0,100,25,-726.881233062383,1,"20"
"121",2,4,0,100,25,-5239.38422902978,1,"21"
"122",2,4,0,100,25,-13624.8583785435,1,"22"
"123",2,4,0,100,25,-1002.72930712886,1,"23"
"124",2,4,0,100,25,-2870.01384374016,1,"24"
"125",2,4,0,100,25,-101.987582814404,1,"25"
"126",3,4,0,100,25,-13196.9155109312,1,"1"
"127",3,4,0,100,25,-35437.1247788659,1,"2"
"128",3,4,0,100,25,-3974.90684644679,1,"3"
"129",3,4,0,100,25,-5024.88613813674,1,"4"
"130",3,4,0,100,25,-306.209788863258,1,"5"
"131",3,4,0,100,25,-41.6349542996171,1,"6"
"132",3,4,0,100,25,-699.800296001511,1,"7"
"133",3,4,0,100,25,-435.648241001482,1,"8"
"134",3,4,0,100,25,-849.116986875019,1,"9"
"135",3,4,0,100,25,-665.633945985204,1,"10"
"136",3,4,0,100,25,-322.692775685801,1,"11"
"137",3,4,0,100,25,-465.131835398583,1,"12"
"138",3,4,0,100,25,-325.921373584134,1,"13"
"139",3,4,0,100,25,-1330.07639656192,1,"14"
"140",3,4,0,100,25,-2336.44789165704,1,"15"
"141",3,4,0,100,25,-793.483009629737,1,"16"
"142",3,4,0,100,25,-2549.32174190519,1,"17"
"143",3,4,0,100,25,-926.747798222368,1,"18"
"144",3,4,0,100,25,-4078.56558477497,1,"19"
"145",3,4,0,100,25,-887.456458913112,1,"20"
"146",3,4,0,100,25,-4366.21333329964,1,"21"
"147",3,4,0,100,25,-12105.69450529,1,"22"
"148",3,4,0,100,25,-966.797479725761,1,"23"
"149",3,4,0,100,25,-2573.92815377,1,"24"
"150",3,4,0,100,25,-106.723753980294,1,"25"
"151",4,4,0,100,25,-13616.3956093309,1,"1"
"152",4,4,0,100,25,-36177.6975142159,1,"2"
"153",4,4,0,100,25,-4036.25919023804,1,"3"
"154",4,4,0,100,25,-4987.95810076135,1,"4"
"155",4,4,0,100,25,-315.86865547953,1,"5"
"156",4,4,0,100,25,-43.3064119027677,1,"6"
"157",4,4,0,100,25,-686.615796455807,1,"7"
"158",4,4,0,100,25,-387.106235189493,1,"8"
"159",4,4,0,100,25,-830.198798253075,1,"9"
"160",4,4,0,100,25,-579.205930089449,1,"10"
"161",4,4,0,100,25,-330.657506320758,1,"11"
"162",4,4,0,100,25,-523.273488338983,1,"12"
"163",4,4,0,100,25,-265.206469044008,1,"13"
"164",4,4,0,100,25,-1598.31052583767,1,"14"
"165",4,4,0,100,25,-2899.81070030022,1,"15"
"166",4,4,0,100,25,-1158.71545595981,1,"16"
"167",4,4,0,100,25,-2538.42863299861,1,"17"
"168",4,4,0,100,25,-1126.37628830497,1,"18"
"169",4,4,0,100,25,-4461.89153539833,1,"19"
"170",4,4,0,100,25,-929.437225324706,1,"20"
"171",4,4,0,100,25,-5095.68132637691,1,"21"
"172",4,4,0,100,25,-12892.2049842907,1,"22"
"173",4,4,0,100,25,-1020.00520751186,1,"23"
"174",4,4,0,100,25,-2853.58283477878,1,"24"
"175",4,4,0,100,25,-109.991115925242,1,"25"
"176",5,4,0,100,25,-13518.1725089447,1,"1"
"177",5,4,0,100,25,-36108.4322524812,1,"2"
"178",5,4,0,100,25,-4029.29098212094,1,"3"
"179",5,4,0,100,25,-5005.0302339794,1,"4"
"180",5,4,0,100,25,-343.131804660889,1,"5"
"181",5,4,0,100,25,-43.9364792973672,1,"6"
"182",5,4,0,100,25,-687.103591424578,1,"7"
"183",5,4,0,100,25,-367.109806157662,1,"8"
"184",5,4,0,100,25,-850.749687887231,1,"9"
"185",5,4,0,100,25,-580.797392343718,1,"10"
"186",5,4,0,100,25,-318.488586885403,1,"11"
"187",5,4,0,100,25,-505.166766857037,1,"12"
"188",5,4,0,100,25,-266.938204630708,1,"13"
"189",5,4,0,100,25,-1579.5839159857,1,"14"
"190",5,4,0,100,25,-2993.22072017842,1,"15"
"191",5,4,0,100,25,-1043.02406361139,1,"16"
"192",5,4,0,100,25,-2897.30756843819,1,"17"
"193",5,4,0,100,25,-1084.28540060121,1,"18"
"194",5,4,0,100,25,-4400.73884678503,1,"19"
"195",5,4,0,100,25,-909.569587617325,1,"20"
"196",5,4,0,100,25,-5098.49608821362,1,"21"
"197",5,4,0,100,25,-12964.1770202381,1,"22"
"198",5,4,0,100,25,-1022.50682537425,1,"23"
"199",5,4,0,100,25,-2847.66423908134,1,"24"
"200",5,4,0,100,25,-109.812442084371,1,"25"
"201",2,6,0,100,25,-12077.803896319,1,"1"
"202",2,6,0,100,25,-32897.1644716543,1,"2"
"203",2,6,0,100,25,-3699.7492662822,1,"3"
"204",2,6,0,100,25,-5116.55109065835,1,"4"
"205",2,6,0,100,25,-292.371636766296,1,"5"
"206",2,6,0,100,25,-41.3896833639784,1,"6"
"207",2,6,0,100,25,-707.599886886704,1,"7"
"208",2,6,0,100,25,-414.621347540642,1,"8"
"209",2,6,0,100,25,-904.293101355812,1,"9"
"210",2,6,0,100,25,-668.846256929216,1,"10"
"211",2,6,0,100,25,-299.281236992263,1,"11"
"212",2,6,0,100,25,-451.822588155221,1,"12"
"213",2,6,0,100,25,-322.36297148578,1,"13"
"214",2,6,0,100,25,-1233.95400815615,1,"14"
"215",2,6,0,100,25,-2292.80119212356,1,"15"
"216",2,6,0,100,25,-768.949852365431,1,"16"
"217",2,6,0,100,25,-2012.28733140445,1,"17"
"218",2,6,0,100,25,-879.381799345891,1,"18"
"219",2,6,0,100,25,-3663.05599733278,1,"19"
"220",2,6,0,100,25,-730.188684569729,1,"20"
"221",2,6,0,100,25,-5055.90400607693,1,"21"
"222",2,6,0,100,25,-13519.8980842342,1,"22"
"223",2,6,0,100,25,-994.620186790659,1,"23"
"224",2,6,0,100,25,-2792.63765868881,1,"24"
"225",2,6,0,100,25,-101.714841701908,1,"25"
"226",3,6,0,100,25,-12856.5770910103,1,"1"
"227",3,6,0,100,25,-34457.7182237576,1,"2"
"228",3,6,0,100,25,-3919.70084505973,1,"3"
"229",3,6,0,100,25,-6339.01585437483,1,"4"
"230",3,6,0,100,25,-337.439274391411,1,"5"
"231",3,6,0,100,25,-46.7221050227362,1,"6"
"232",3,6,0,100,25,-872.392642701302,1,"7"
"233",3,6,0,100,25,-389.396064179752,1,"8"
"234",3,6,0,100,25,-928.638433500221,1,"9"
"235",3,6,0,100,25,-729.223029542284,1,"10"
"236",3,6,0,100,25,-319.81935717869,1,"11"
"237",3,6,0,100,25,-500.562726507012,1,"12"
"238",3,6,0,100,25,-344.486152114765,1,"13"
"239",3,6,0,100,25,-1503.82307104544,1,"14"
"240",3,6,0,100,25,-2859.67115513773,1,"15"
"241",3,6,0,100,25,-1152.38959611472,1,"16"
"242",3,6,0,100,25,-2434.46931846914,1,"17"
"243",3,6,0,100,25,-813.422556529913,1,"18"
