"period","censusdate","era","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","nplots"
36,1980-07-21,"a_pre_ba","CC",737.181519779614,731.059766746602,6.12175303301222,0,0,4
36,1980-07-21,"a_pre_ba","CE",282.985806121906,282.985806121906,0,0,0,3
36,1980-07-21,"a_pre_ba","EE",17.1844553565036,0,17.1844553565036,0,0,3
37,1980-08-13,"a_pre_ba","CC",649.6652281352,649.6652281352,0,0,0,4
37,1980-08-13,"a_pre_ba","CE",238.333084782171,238.333084782171,0,0,0,3
37,1980-08-13,"a_pre_ba","EE",40.2089680097748,0,40.2089680097748,0,0,3
38,1980-09-07,"a_pre_ba","CC",605.901385778261,583.141385778261,22.76,0,22.76,4
38,1980-09-07,"a_pre_ba","CE",355.654698511171,337.610462552863,18.044235958308,0,0,3
38,1980-09-07,"a_pre_ba","EE",74.7398228589831,0,74.7398228589831,0,0,3
39,1980-10-11,"a_pre_ba","CC",445.230274547654,433.850274547654,11.38,0,11.38,4
39,1980-10-11,"a_pre_ba","CE",338.601953331688,329.579835352534,9.02211797915398,0,0,3
39,1980-10-11,"a_pre_ba","EE",8.16233737734962,0,8.16233737734962,0,0,3
40,1980-11-08,"a_pre_ba","CC",429.247998657188,423.126245624176,6.12175303301222,0,0,4
40,1980-11-08,"a_pre_ba","CE",477.152167293495,460.827492538796,16.3246747546992,0,0,3
40,1980-11-08,"a_pre_ba","EE",23.5958472810218,0,23.5958472810218,0,0,3
41,1980-12-15,"a_pre_ba","CC",544.206388859228,525.139176164539,19.0672126946884,0,0,4
41,1980-12-15,"a_pre_ba","CE",616.56337780011,600.238703045411,16.3246747546992,0,0,3
41,1980-12-15,"a_pre_ba","EE",17.1844553565036,0,17.1844553565036,0,0,3
43,1981-01-31,"a_pre_ba","CC",435.906054260752,425.063771747003,10.8422825137491,0,10.8422825137491,4
43,1981-01-31,"a_pre_ba","CE",817.233656933828,800.049201577325,17.1844553565036,0,0,3
43,1981-01-31,"a_pre_ba","EE",40.9614619934397,0,40.9614619934397,0,0,3
44,1981-03-08,"a_pre_ba","CC",559.152828554141,551.761301732841,7.39152682130018,0,0,4
44,1981-03-08,"a_pre_ba","CE",622.374894441496,615.103721915174,7.27117252632258,0,0,3
44,1981-03-08,"a_pre_ba","EE",59.8004810789267,0,59.8004810789267,0,0,3
45,1981-05-03,"a_pre_ba","CC",620.826348746631,614.059760262265,6.76658848436548,0,0,4
45,1981-05-03,"a_pre_ba","CE",718.189086806649,718.189086806649,0,0,0,3
45,1981-05-03,"a_pre_ba","EE",47.3854218363892,0,47.3854218363892,0,0,3
46,1981-06-04,"a_pre_ba","CC",824.056719088326,800.718943484276,23.3377756040499,0,12.431016814566,4
46,1981-06-04,"a_pre_ba","CE",579.646191143007,571.483853765657,8.16233737734962,0,0,3
46,1981-06-04,"a_pre_ba","EE",56.266074903022,0,56.266074903022,0,0,3
47,1981-07-07,"a_pre_ba","CC",531.396223082955,504.919777006818,26.4764460761372,0,21.0230666813952,4
47,1981-07-07,"a_pre_ba","CE",408.908478300637,400.746140923288,8.16233737734962,0,0,3
47,1981-07-07,"a_pre_ba","EE",36.2131783414623,0,36.2131783414623,0,0,3
48,1981-07-30,"a_pre_ba","CC",402.652339303187,390.221322488621,12.431016814566,0,12.431016814566,4
48,1981-07-30,"a_pre_ba","CE",281.709825548587,281.709825548587,0,0,0,3
48,1981-07-30,"a_pre_ba","EE",0,0,0,0,0,3
49,1981-08-30,"a_pre_ba","CC",429.472180304768,429.472180304768,0,0,0,4
49,1981-08-30,"a_pre_ba","CE",185.589309982179,185.589309982179,0,0,0,3
49,1981-08-30,"a_pre_ba","EE",9.85536909506691,0,9.85536909506691,0,0,3
50,1981-09-29,"a_pre_ba","CC",325.152374473462,303.476854112405,21.6755203610571,0,0,4
50,1981-09-29,"a_pre_ba","CE",260.996891492145,243.059325641385,17.9375658507602,0,0,3
50,1981-09-29,"a_pre_ba","EE",15.1733333333333,0,15.1733333333333,0,0,3
51,1981-10-24,"a_pre_ba","CC",438.583923291891,426.363955412784,12.2199678791074,0,0,4
51,1981-10-24,"a_pre_ba","CE",239.504364781069,229.648995686002,9.85536909506691,0,0,3
51,1981-10-24,"a_pre_ba","EE",34.5122549368483,0,34.5122549368483,0,0,3
52,1981-11-22,"a_pre_ba","CC",629.408005372484,621.408700021652,7.99930535083272,0,0,4
52,1981-11-22,"a_pre_ba","CE",734.956380917764,675.01220489371,59.9441760240545,0,0,3
52,1981-11-22,"a_pre_ba","EE",86.1399861364053,0,86.1399861364053,0,0,3
53,1981-12-30,"a_pre_ba","CC",576.58523754729,552.168658802388,24.416578744902,0,0,4
53,1981-12-30,"a_pre_ba","CE",711.084072768821,618.045163051395,93.0389097174259,0,0,3
53,1981-12-30,"a_pre_ba","EE",263.590697570738,0,263.590697570738,0,0,3
54,1982-01-24,"a_pre_ba","CC",535.839756634767,502.605015045888,33.2347415888791,0,0,4
54,1982-01-24,"a_pre_ba","CE",302.498976368715,244.056915179237,58.4420611894776,0,0,3
54,1982-01-24,"a_pre_ba","EE",150.811789493461,0,150.811789493461,0,0,3
55,1982-02-22,"a_pre_ba","CC",949.186308167062,869.542796139878,79.6435120271844,0,0,4
55,1982-02-22,"a_pre_ba","CE",905.53982135769,803.150457158106,102.389364199584,0,0,3
55,1982-02-22,"a_pre_ba","EE",282.637223018832,0,282.637223018832,0,0,3
56,1982-03-29,"a_pre_ba","CC",645.266178382894,592.049208091522,53.2169702913721,0,0,4
56,1982-03-29,"a_pre_ba","CE",544.501383413739,443.49741471686,101.00396869688,0,0,3
56,1982-03-29,"a_pre_ba","EE",175.361546087479,0,175.361546087479,0,0,3
57,1982-04-28,"a_pre_ba","CC",567.303548951988,520.24383947227,47.0597094797177,0,11.38,4
57,1982-04-28,"a_pre_ba","CE",756.475541601872,729.707098571608,26.7684430302638,0,0,3
57,1982-04-28,"a_pre_ba","EE",144.865525964037,0,144.865525964037,0,0,3
58,1982-05-21,"a_pre_ba","CC",470.575359747528,465.818944328383,4.7564154191448,0,0,4
58,1982-05-21,"a_pre_ba","CE",903.887033360193,895.724695982843,8.16233737734962,0,0,3
58,1982-05-21,"a_pre_ba","EE",145.457902837468,0,145.457902837468,0,0,3
59,1982-06-28,"a_pre_ba","CC",703.787084210648,665.730067576823,38.0570166338255,0,12.431016814566,4
59,1982-06-28,"a_pre_ba","CE",746.220300635701,737.283110520491,8.93719011520935,0,0,3
59,1982-06-28,"a_pre_ba","EE",217.397648552019,0,217.397648552019,0,0,3
60,1982-07-25,"a_pre_ba","CC",802.709414032355,770.897148035788,31.8122659965667,0,12.431016814566,4
60,1982-07-25,"a_pre_ba","CE",851.249819862179,807.205343595866,44.0444762663128,0,14.4563766849988,3
60,1982-07-25,"a_pre_ba","EE",256.395886513653,0,256.395886513653,0,14.4563766849988,3
61,1982-08-15,"a_pre_ba","CC",850.729945967904,807.407509197758,43.3224367701463,0,12.9454596616762,4
61,1982-08-15,"a_pre_ba","CE",836.255808990303,711.252217038827,125.003591951477,0,28.1585298297037,3
61,1982-08-15,"a_pre_ba","EE",184.067538301738,0,184.067538301738,0,25.9559663055613,3
62,1982-09-18,"a_pre_ba","CC",656.041864036472,641.101948159483,14.9399158769893,0,0,4
62,1982-09-18,"a_pre_ba","CE",701.054058540675,661.164920754177,39.8891377864984,0,0,3
62,1982-09-18,"a_pre_ba","EE",93.9695947353705,0,93.9695947353705,0,13.7273604814094,3
63,1982-11-21,"a_pre_ba","CC",838.479041831375,797.09108647382,41.3879553575546,0,0,4
63,1982-11-21,"a_pre_ba","CE",673.706600659898,617.468970642068,56.2376300178295,0,0,3
63,1982-11-21,"a_pre_ba","EE",148.665898132552,0,148.665898132552,0,0,3
64,1983-01-12,"a_pre_ba","CC",883.969765944068,815.276861080061,68.6929048640064,0,0,4
64,1983-01-12,"a_pre_ba","CE",606.513161332023,566.13165854991,40.3815027821128,0,0,3
64,1983-01-12,"a_pre_ba","EE",285.03157863378,193.222544450785,91.8090341829953,0,0,3
65,1983-02-26,"a_pre_ba","CC",550.907581024419,512.958812922048,37.9487681023711,0,0,4
65,1983-02-26,"a_pre_ba","CE",707.718845426968,650.514520631372,57.2043247955965,0,0,3
65,1983-02-26,"a_pre_ba","EE",48.7350809591128,0,48.7350809591128,0,0,3
66,1983-03-14,"a_pre_ba","CC",692.54127311723,640.020116523004,52.5211565942258,0,0,4
66,1983-03-14,"a_pre_ba","CE",916.551772567078,820.759509676036,95.7922628910414,0,0,3
66,1983-03-14,"a_pre_ba","EE",167.854492911693,34.5877204108605,133.266772500832,0,0,3
67,1983-04-16,"a_pre_ba","CC",780.261685819941,693.189570757095,87.0721150628466,0,0,4
67,1983-04-16,"a_pre_ba","CE",1029.79391018571,916.836226093464,112.957684092248,0,0,3
67,1983-04-16,"a_pre_ba","EE",151.346252798836,0,151.346252798836,0,0,3
68,1983-05-14,"a_pre_ba","CC",523.099411608739,477.602484156083,45.4969274526562,0,0,4
68,1983-05-14,"a_pre_ba","CE",882.596783057574,874.434445680224,8.16233737734962,0,0,3
68,1983-05-14,"a_pre_ba","EE",131.300793455042,33.501124547073,97.7996689079687,0,0,3
69,1983-06-17,"a_pre_ba","CC",682.499964196939,676.378211163927,6.12175303301222,0,0,4
69,1983-06-17,"a_pre_ba","CE",665.430716232349,665.430716232349,0,0,0,3
69,1983-06-17,"a_pre_ba","EE",104.008244036873,0,104.008244036873,0,0,3
70,1983-07-16,"a_pre_ba","CC",385.92915567809,376.190258305812,9.73889737227778,0,9.73889737227778,4
70,1983-07-16,"a_pre_ba","CE",323.699400876346,323.699400876346,0,0,0,3
70,1983-07-16,"a_pre_ba","EE",96.3257063173629,0,96.3257063173629,0,12.9851964963704,3
71,1983-08-15,"a_pre_ba","CC",555.085672414901,534.250116482047,20.8355559328537,0,8.59204986682922,4
71,1983-08-15,"a_pre_ba","CE",423.975126638601,414.953008659447,9.02211797915398,0,0,3
71,1983-08-15,"a_pre_ba","EE",53.121419928696,0,53.121419928696,0,13.7273604814094,3
72,1983-09-10,"a_pre_ba","CC",770.110234021639,757.866727955615,12.2435060660244,0,0,4
72,1983-09-10,"a_pre_ba","CE",1009.3934060691,984.656379605662,24.7370264634376,0,16.574689086088,3
72,1983-09-10,"a_pre_ba","EE",83.145257115089,0,83.145257115089,0,26.7125569777798,3
73,1983-10-15,"a_pre_ba","CC",709.112170630543,695.598890776231,13.5132798543124,0,0,4
73,1983-10-15,"a_pre_ba","CE",741.354549896509,734.083377370187,7.27117252632258,0,0,3
73,1983-10-15,"a_pre_ba","EE",120.588256277716,31.2916150907349,89.2966411869809,0,0,3
74,1983-11-12,"a_pre_ba","CC",609.605558726354,609.605558726354,0,0,0,4
74,1983-11-12,"a_pre_ba","CE",700.396661421328,693.125488895006,7.27117252632258,0,0,3
74,1983-11-12,"a_pre_ba","EE",90.3813056950967,33.501124547073,56.8801811480237,0,12.9851964963704,3
75,1983-12-08,"a_pre_ba","CC",641.805992897884,641.805992897884,0,0,0,4
75,1983-12-08,"a_pre_ba","CE",409.112978518661,409.112978518661,0,0,0,3
75,1983-12-08,"a_pre_ba","EE",50.5437571079006,0,50.5437571079006,0,0,3
76,1984-02-04,"a_pre_ba","CC",459.29835323929,444.743663797739,14.5546894415514,0,0,4
76,1984-02-04,"a_pre_ba","CE",458.988823759651,458.988823759651,0,0,0,3
76,1984-02-04,"a_pre_ba","EE",82.4841726855655,28.4539330115187,54.0302396740467,0,0,3
77,1984-03-12,"a_pre_ba","CC",474.495994600403,474.495994600403,0,0,0,4
77,1984-03-12,"a_pre_ba","CE",442.472790857492,442.472790857492,0,0,0,3
77,1984-03-12,"a_pre_ba","EE",34.2933420835695,0,34.2933420835695,0,13.7273604814094,3
78,1984-04-09,"a_pre_ba","CC",318.071514051615,309.479464184786,8.59204986682922,0,0,4
78,1984-04-09,"a_pre_ba","CE",443.633673706656,425.027568053742,18.6061056529142,0,0,3
78,1984-04-09,"a_pre_ba","EE",83.2777408922194,0,83.2777408922194,0,44.0629036739723,3
79,1984-05-27,"a_pre_ba","CC",290.093576349681,290.093576349681,0,0,0,4
79,1984-05-27,"a_pre_ba","CE",242.165570544444,242.165570544444,0,0,0,3
79,1984-05-27,"a_pre_ba","EE",86.6134028803271,0,86.6134028803271,0,55.1180665689809,3
80,1984-07-03,"a_pre_ba","CC",383.894845608006,383.894845608006,0,0,0,4
80,1984-07-03,"a_pre_ba","CE",224.160961029926,195.557654711389,28.6033063185372,0,10.665740467777,3
80,1984-07-03,"a_pre_ba","EE",50.780234035757,0,50.780234035757,0,30.3020495674974,3
81,1984-07-31,"a_pre_ba","CC",341.152083565782,341.152083565782,0,0,0,4
81,1984-07-31,"a_pre_ba","CE",138.552901784837,138.552901784837,0,0,0,3
81,1984-07-31,"a_pre_ba","EE",93.3918063031864,0,93.3918063031864,0,15.8791665075641,3
82,1984-08-25,"a_pre_ba","CC",179.904810796831,161.216349501472,18.6884612953589,0,0,4
82,1984-08-25,"a_pre_ba","CE",188.100452347158,173.644075662159,14.4563766849988,0,14.4563766849988,3
82,1984-08-25,"a_pre_ba","EE",8.16233737734962,0,8.16233737734962,0,0,3
83,1984-09-29,"a_pre_ba","CC",353.38561015544,353.38561015544,0,0,0,4
83,1984-09-29,"a_pre_ba","CE",345.327553767199,330.8711770822,14.4563766849988,0,14.4563766849988,3
83,1984-09-29,"a_pre_ba","EE",100.562959425679,53.9978883221012,46.5650711035781,0,0,3
84,1984-10-20,"a_pre_ba","CC",431.036076118051,431.036076118051,0,0,0,4
84,1984-10-20,"a_pre_ba","CE",575.02376208625,575.02376208625,0,0,0,3
84,1984-10-20,"a_pre_ba","EE",32.1086944185793,0,32.1086944185793,0,0,3
85,1984-12-30,"a_pre_ba","CC",266.437229939487,256.14170957843,10.2955203610571,0,0,4
85,1984-12-30,"a_pre_ba","CE",295.085805576616,259.210673875095,35.8751317015205,0,0,3
85,1984-12-30,"a_pre_ba","EE",0,0,0,0,0,3
86,1985-01-19,"a_pre_ba","CC",278.347940455084,248.494455004737,29.8534854503472,0,0,4
86,1985-01-19,"a_pre_ba","CE",358.099661402494,358.099661402494,0,0,0,3
86,1985-01-19,"a_pre_ba","EE",97.798243148258,31.2916150907349,66.5066280575231,0,0,3
87,1985-02-16,"a_pre_ba","CC",215.785290923998,215.785290923998,0,0,0,4
87,1985-02-16,"a_pre_ba","CE",460.206073704618,411.197438402962,49.0086353016563,0,0,3
87,1985-02-16,"a_pre_ba","EE",73.285057620262,57.9210524155816,15.3640052046804,0,0,3
88,1985-03-16,"a_pre_ba","CC",226.319461045701,221.563045626556,4.7564154191448,0,0,4
88,1985-03-16,"a_pre_ba","CE",380.406412907079,380.406412907079,0,0,0,3
88,1985-03-16,"a_pre_ba","EE",160.379660684571,66.4364675909758,93.9431930935956,0,0,3
89,1985-05-23,"a_pre_ba","CC",255.874500719786,255.874500719786,0,0,0,4
89,1985-05-23,"a_pre_ba","CE",482.299886796587,482.299886796587,0,0,0,3
89,1985-05-23,"a_pre_ba","EE",96.3840560481346,31.2916150907349,65.0924409573997,0,25.9559663055613,3
90,1985-06-15,"a_pre_ba","CC",406.127422387884,406.127422387884,0,0,0,4
90,1985-06-15,"a_pre_ba","CE",503.203530964106,480.11695452468,23.0865764394253,0,0,3
90,1985-06-15,"a_pre_ba","EE",96.4934466540201,34.0458675395383,62.4475791144818,0,51.7818386467049,3
91,1985-07-23,"a_pre_ba","CC",429.968977208461,415.029061331472,14.9399158769893,0,0,4
91,1985-07-23,"a_pre_ba","CE",486.766309944337,486.766309944337,0,0,0,3
91,1985-07-23,"a_pre_ba","EE",143.579980841588,68.2008622505812,75.3791185910072,0,43.3570704997415,3
92,1985-08-19,"a_pre_ba","CC",474.917103822636,464.074821308887,10.8422825137491,0,10.8422825137491,4
92,1985-08-19,"a_pre_ba","CE",345.426578734268,312.315679550174,33.1108991840936,0,33.1108991840936,3
92,1985-08-19,"a_pre_ba","EE",87.8198616682998,35.1267582399009,52.6931034283989,0,52.6931034283989,3
93,1985-09-21,"a_pre_ba","CC",552.990492024853,511.83960542739,41.1508865974629,0,11.38,4
93,1985-09-21,"a_pre_ba","CE",669.123194424594,621.555918555501,47.5672758690924,0,47.5672758690924,3
93,1985-09-21,"a_pre_ba","EE",104.986453256235,60.206592933928,44.7798603223069,0,44.7798603223069,3
94,1985-10-12,"a_pre_ba","CC",636.08124591346,611.219212284328,24.862033629132,0,0,4
94,1985-10-12,"a_pre_ba","CE",665.09625669347,640.784510913404,24.3117457800657,0,24.3117457800657,3
94,1985-10-12,"a_pre_ba","EE",103.688779622251,85.0826739693371,18.6061056529142,0,0,3
95,1985-11-16,"a_pre_ba","CC",791.859237017897,744.615901758781,47.2433352591168,0,0,4
95,1985-11-16,"a_pre_ba","CE",629.741931801072,592.537635463118,37.2042963379545,0,0,3
95,1985-11-16,"a_pre_ba","EE",43.3725307601885,0,43.3725307601885,0,12.2286058241519,3
96,1985-12-07,"a_pre_ba","CC",638.740087847412,604.053606944674,34.686480902738,0,0,4
96,1985-12-07,"a_pre_ba","CE",715.2358847562,697.975271873965,17.260612882235,0,0,3
96,1985-12-07,"a_pre_ba","EE",59.8523092950965,0,59.8523092950965,0,15.1733333333333,3
97,1986-03-08,"a_pre_ba","CC",535.68319332156,503.896145795302,31.787047526258,0,10.8422825137491,4
97,1986-03-08,"a_pre_ba","CE",680.339260084255,663.078647202021,17.260612882235,0,0,3
97,1986-03-08,"a_pre_ba","EE",65.861400135681,0,65.861400135681,0,16.3105253142545,3
98,1986-04-12,"a_pre_ba","CC",525.822294446269,525.822294446269,0,0,0,4
98,1986-04-12,"a_pre_ba","CE",546.357372858333,505.28588380432,41.0714890540133,0,0,3
98,1986-04-12,"a_pre_ba","EE",49.0189458973632,0,49.0189458973632,0,49.0189458973632,3
99,1986-05-10,"a_pre_ba","CC",523.340618456399,464.703005578344,58.6376128780545,0,0,4
99,1986-05-10,"a_pre_ba","CE",504.406282176998,470.62684319075,33.7794389862475,0,15.1733333333333,3
99,1986-05-10,"a_pre_ba","EE",69.6031142374943,0,69.6031142374943,0,17.260612882235,3
100,1986-06-04,"a_pre_ba","CC",359.389733343515,359.389733343515,0,0,0,4
100,1986-06-04,"a_pre_ba","CE",275.551712629521,275.551712629521,0,0,0,3
100,1986-06-04,"a_pre_ba","EE",118.221654470787,0,118.221654470787,0,59.2027433822402,3
101,1986-07-03,"a_pre_ba","CC",459.662426042051,459.662426042051,0,0,0,4
101,1986-07-03,"a_pre_ba","CE",474.144457321715,457.569768235627,16.574689086088,0,16.574689086088,3
101,1986-07-03,"a_pre_ba","EE",121.419381162505,23.7022464829714,97.7171346795333,0,48.2842325174269,3
102,1986-08-09,"a_pre_ba","CC",420.585997367089,420.585997367089,0,0,0,4
102,1986-08-09,"a_pre_ba","CE",370.508807452307,370.508807452307,0,0,0,3
102,1986-08-09,"a_pre_ba","EE",51.0869440229363,0,51.0869440229363,0,51.0869440229363,3
103,1986-09-06,"a_pre_ba","CC",461.581364932384,461.581364932384,0,0,0,4
103,1986-09-06,"a_pre_ba","CE",386.600642565607,386.600642565607,0,0,0,3
103,1986-09-06,"a_pre_ba","EE",50.3644386680425,0,50.3644386680425,0,50.3644386680425,3
104,1986-10-04,"a_pre_ba","CC",425.841183974046,411.39113610865,14.4500478653957,0,0,4
104,1986-10-04,"a_pre_ba","CE",463.326422433158,431.831086121812,31.4953363113462,0,12.2286058241519,3
104,1986-10-04,"a_pre_ba","EE",21.205377986623,0,21.205377986623,0,0,3
105,1986-11-15,"a_pre_ba","CC",476.6731065176,457.785536289714,18.8875702278863,0,0,4
105,1986-11-15,"a_pre_ba","CE",669.706881413256,617.257060625648,52.4498207876085,0,0,3
105,1986-11-15,"a_pre_ba","EE",35.1807947390022,0,35.1807947390022,0,0,3
106,1986-12-14,"a_pre_ba","CC",471.128876387266,438.991781339513,32.1370950477529,0,0,4
106,1986-12-14,"a_pre_ba","CE",470.333924542961,429.208658720352,41.1252658226087,0,0,3
106,1986-12-14,"a_pre_ba","EE",113.707693298959,0,113.707693298959,0,0,3
107,1987-01-31,"a_pre_ba","CC",572.077993431781,507.203019272098,64.8749741596827,0,0,4
107,1987-01-31,"a_pre_ba","CE",540.747584103469,492.538847801135,48.208736302334,0,0,3
107,1987-01-31,"a_pre_ba","EE",183.421085348139,0,183.421085348139,0,0,3
108,1987-03-01,"a_pre_ba","CC",545.033006534372,520.536923177576,24.4960833567965,0,0,4
108,1987-03-01,"a_pre_ba","CE",619.643469507409,574.712702705211,44.9307668021981,0,0,3
108,1987-03-01,"a_pre_ba","EE",163.946120421318,0,163.946120421318,0,0,3
109,1987-04-04,"a_pre_ba","CC",492.029791431203,418.247371226849,73.7824202043539,0,25.8909193233524,4
109,1987-04-04,"a_pre_ba","CE",765.690858396364,678.494968721024,87.1958896753397,0,0,3
109,1987-04-04,"a_pre_ba","EE",128.582680914022,0,128.582680914022,0,0,3
110,1987-04-25,"a_pre_ba","CC",503.408343075214,440.584401291084,62.8239417841301,0,13.9545792396857,4
110,1987-04-25,"a_pre_ba","CE",628.869464311992,573.12268797083,55.7467763411623,0,0,3
110,1987-04-25,"a_pre_ba","EE",163.476229672335,0,163.476229672335,0,49.7144684758871,3
111,1987-05-28,"a_pre_ba","CC",463.684774095991,429.730174960418,33.9545991355725,0,13.4531743880702,4
111,1987-05-28,"a_pre_ba","CE",736.729153564572,678.433638211087,58.2955153534846,0,0,3
111,1987-05-28,"a_pre_ba","EE",239.631796793032,0,239.631796793032,0,36.5273433694292,3
112,1987-06-30,"a_pre_ba","CC",621.839469720246,577.090867626666,44.7486020935797,0,0,4
112,1987-06-30,"a_pre_ba","CE",788.002371769369,769.396266116454,18.6061056529142,0,0,3
112,1987-06-30,"a_pre_ba","EE",174.974808779982,0,174.974808779982,0,74.9711415986242,3
113,1987-07-25,"a_pre_ba","CC",538.866946729319,495.590739018521,43.2762077107984,0,12.9454596616762,4
113,1987-07-25,"a_pre_ba","CE",718.945311450467,617.863805580391,101.081505870075,0,0,3
113,1987-07-25,"a_pre_ba","EE",192.571319916451,0,192.571319916451,0,89.7752380433761,3
114,1987-08-25,"a_pre_ba","CC",501.808370552724,466.470004682178,35.3383658705456,0,0,4
114,1987-08-25,"a_pre_ba","CE",392.697606805983,352.971610522649,39.725996283334,0,0,3
114,1987-08-25,"a_pre_ba","EE",213.436233106479,0,213.436233106479,0,93.6885788862608,3
115,1987-09-26,"a_pre_ba","CC",391.132625815432,355.33647188905,35.7961539263815,0,13.9545792396857,4
115,1987-09-26,"a_pre_ba","CE",635.456018255193,570.597096651678,64.8589216035149,0,46.9213557527547,3
115,1987-09-26,"a_pre_ba","EE",149.097673716644,0,149.097673716644,0,82.5239105160703,3
116,1987-10-24,"a_pre_ba","CC",427.110306073666,353.063990826212,74.046315247454,0,0,4
116,1987-10-24,"a_pre_ba","CE",559.183413780882,505.379129394972,53.8042843859094,0,17.260612882235,3
116,1987-10-24,"a_pre_ba","EE",175.473141072373,0,175.473141072373,0,0,3
117,1987-11-21,"a_pre_ba","CC",555.629167493985,403.843080098477,151.786087395508,0,0,4
117,1987-11-21,"a_pre_ba","CE",708.994326773894,604.137680802594,104.8566459713,0,0,3
117,1987-11-21,"a_pre_ba","EE",308.554327489677,30.7311564947901,277.823170994887,0,0,3
118,1988-01-23,"a_pre_ba","CC",457.151951046822,390.019692039978,67.1322590068437,0,0,4
118,1988-01-23,"a_pre_ba","CE",720.437312018105,598.255074268601,122.182237749504,0,0,3
118,1988-01-23,"a_pre_ba","EE",211.836302216213,30.1672696445635,181.669032571649,0,0,3
119,1988-02-21,"a_pre_ba","CC",459.440937749248,414.170273823136,45.2706639261115,0,0,4
119,1988-02-21,"a_pre_ba","CE",766.33410734997,737.212007767709,29.1220995822612,0,0,3
119,1988-02-21,"a_pre_ba","EE",283.954867210771,29.5998470494207,254.35502016135,0,0,3
120,1988-03-20,"a_pre_ba","CC",607.949711601059,545.909812928271,62.0398986727876,0,12.431016814566,4
120,1988-03-20,"a_pre_ba","CE",830.670191785422,796.302204834673,34.3679869507483,0,0,3
120,1988-03-20,"a_pre_ba","EE",252.634424292447,60.8914621401556,191.742962152291,0,17.9375658507602,3
121,1988-04-17,"a_pre_ba","CC",310.407825099366,280.515203007201,29.8926220921651,0,13.9545792396857,4
121,1988-04-17,"a_pre_ba","CE",764.433652228488,718.892995375191,45.5406568532973,0,0,3
121,1988-04-17,"a_pre_ba","EE",171.443088346559,0,171.443088346559,0,37.8728361401085,3
122,1988-05-14,"a_pre_ba","CC",454.399645546491,440.94647115842,13.4531743880702,0,13.4531743880702,4
122,1988-05-14,"a_pre_ba","CE",562.443017451632,527.510278983599,34.9327384680324,0,0,3
122,1988-05-14,"a_pre_ba","EE",97.5056679621494,0,97.5056679621494,0,71.5497016565881,3
123,1988-06-11,"a_pre_ba","CC",450.593230132794,421.268962693374,29.3242674394206,0,12.9454596616762,4
123,1988-06-11,"a_pre_ba","CE",541.20632901429,493.643666564558,47.5626624497324,0,0,3
123,1988-06-11,"a_pre_ba","EE",127.892942298815,0,127.892942298815,0,70.1093806703106,3
124,1988-07-14,"a_pre_ba","CC",413.349840444317,389.538823629751,23.811016814566,0,12.431016814566,4
124,1988-07-14,"a_pre_ba","CE",485.619809113796,485.619809113796,0,0,0,3
124,1988-07-14,"a_pre_ba","EE",88.9597801630448,0,88.9597801630448,0,53.7789854240425,3
125,1988-08-09,"a_pre_ba","CC",502.566828264095,458.82442349386,43.7424047702356,0,22.2048952417302,4
125,1988-08-09,"a_pre_ba","CE",555.835286918588,498.316308077292,57.5189788412957,0,0,3
125,1988-08-09,"a_pre_ba","EE",135.925430486694,0,135.925430486694,0,121.469053801696,3
126,1988-09-11,"a_pre_ba","CC",287.481879014436,254.96407613963,32.5178028748061,0,22.2222825137491,4
126,1988-09-11,"a_pre_ba","CE",399.775118152382,399.775118152382,0,0,0,3
126,1988-09-11,"a_pre_ba","EE",72.673498375281,0,72.673498375281,0,15.1733333333333,3
127,1988-10-08,"a_pre_ba","CC",456.042363288217,456.042363288217,0,0,0,4
127,1988-10-08,"a_pre_ba","CE",498.995841406298,485.268480924889,13.7273604814094,0,0,3
127,1988-10-08,"a_pre_ba","EE",34.3762645209845,0,34.3762645209845,0,14.4563766849988,3
128,1988-11-05,"a_pre_ba","CC",498.088693393195,414.740611820279,83.348081572916,0,0,4
128,1988-11-05,"a_pre_ba","CE",598.734078978736,523.695273188512,75.0388057902234,0,0,3
128,1988-11-05,"a_pre_ba","EE",86.9832214746371,0,86.9832214746371,0,0,3
129,1988-12-13,"a_pre_ba","CC",556.042899365898,447.384836007376,108.658063358522,0,0,4
129,1988-12-13,"a_pre_ba","CE",628.76662119382,566.787984780717,61.9786364131027,0,0,3
129,1988-12-13,"a_pre_ba","EE",88.3926134575069,0,88.3926134575069,0,0,3
130,1989-01-10,"a_pre_ba","CC",459.464666531252,377.756254985288,81.7084115459636,0,0,4
130,1989-01-10,"a_pre_ba","CE",556.175334168625,501.785651565349,54.389682603275,0,0,3
130,1989-01-10,"a_pre_ba","EE",158.70141321003,0,158.70141321003,0,0,3
131,1989-02-04,"a_pre_ba","CC",562.541832463759,422.688277484006,139.853554979753,0,0,4
131,1989-02-04,"a_pre_ba","CE",565.094725452491,503.090989861758,62.0037355907334,0,0,3
131,1989-02-04,"a_pre_ba","EE",232.017344093845,32.4026492006822,199.614694893163,0,0,3
132,1989-03-12,"a_pre_ba","CC",427.30881220658,316.94596858872,110.36284361786,0,0,4
132,1989-03-12,"a_pre_ba","CE",735.535040750212,622.92470455764,112.610336192572,0,0,3
132,1989-03-12,"a_pre_ba","EE",210.723723662061,0,210.723723662061,0,0,3
