"period","censusdate","era","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e"
119,1988-02-21,"a_pre_ba",5,"XC",418.873349473312,330.243666847318,88.6296826259935,0,0
119,1988-02-21,"a_pre_ba",6,"EC",719.584650423424,423.105496801128,296.479153622296,0,0
119,1988-02-21,"a_pre_ba",7,"XC",275.528922977511,0,275.528922977511,0,0
119,1988-02-21,"a_pre_ba",11,"CC",682.261467443342,622.501803935384,59.7596635079572,0,0
119,1988-02-21,"a_pre_ba",13,"EC",246.669469735915,103.763161232581,142.906308503334,0,0
119,1988-02-21,"a_pre_ba",14,"CC",97.2079476020466,97.2079476020466,0,0,0
119,1988-02-21,"a_pre_ba",17,"CC",354.277059780066,232.954067583577,121.322992196489,0,0
119,1988-02-21,"a_pre_ba",18,"EC",90.5018089336904,90.5018089336904,0,0,0
119,1988-02-21,"a_pre_ba",24,"XC",214.43179270726,88.7995411482622,125.632251558998,0,0
120,1988-03-20,"a_pre_ba",5,"XC",365.286650765562,216.897304631611,148.389346133951,0,0
120,1988-03-20,"a_pre_ba",6,"EC",183.845637140121,0,183.845637140121,0,0
120,1988-03-20,"a_pre_ba",7,"XC",291.608853670322,0,291.608853670322,0,0
120,1988-03-20,"a_pre_ba",11,"CC",729.689792445877,679.965725187613,49.7240672582641,0,49.7240672582641
120,1988-03-20,"a_pre_ba",13,"EC",102.137602618615,102.137602618615,0,0,0
120,1988-03-20,"a_pre_ba",14,"CC",393.474609756835,327.109188886188,66.3654208706477,0,0
120,1988-03-20,"a_pre_ba",17,"CC",368.116984222983,236.046877660745,132.070106562239,0,0
120,1988-03-20,"a_pre_ba",18,"EC",0,0,0,0,0
120,1988-03-20,"a_pre_ba",24,"XC",323.063509087546,199.309402772927,123.754106314619,0,0
121,1988-04-17,"a_pre_ba",5,"XC",0,0,0,0,0
121,1988-04-17,"a_pre_ba",6,"EC",128.75620895058,0,128.75620895058,0,0
121,1988-04-17,"a_pre_ba",7,"XC",207.971603254153,0,207.971603254153,0,0
121,1988-04-17,"a_pre_ba",11,"CC",345.683737548006,289.865420589263,55.8183169587426,0,55.8183169587426
121,1988-04-17,"a_pre_ba",13,"EC",61.6979448064802,0,61.6979448064802,0,0
121,1988-04-17,"a_pre_ba",14,"CC",247.240127290209,210.554309817754,36.6858174724557,0,0
121,1988-04-17,"a_pre_ba",17,"CC",354.063043516075,354.063043516075,0,0,0
121,1988-04-17,"a_pre_ba",18,"EC",0,0,0,0,0
121,1988-04-17,"a_pre_ba",24,"XC",268.465374609561,0,268.465374609561,0,0
122,1988-05-14,"a_pre_ba",5,"XC",47.6374995226924,0,47.6374995226924,0,0
122,1988-05-14,"a_pre_ba",6,"EC",231.563348708328,173.763157246745,57.8001914615828,0,0
122,1988-05-14,"a_pre_ba",7,"XC",34.3681994673169,0,34.3681994673169,0,0
122,1988-05-14,"a_pre_ba",11,"CC",467.756051662209,413.943354109928,53.8126975522807,0,53.8126975522807
122,1988-05-14,"a_pre_ba",13,"EC",55.8183169587426,0,55.8183169587426,0,0
122,1988-05-14,"a_pre_ba",14,"CC",330.257755191036,330.257755191036,0,0,0
122,1988-05-14,"a_pre_ba",17,"CC",231.312922665904,231.312922665904,0,0,0
122,1988-05-14,"a_pre_ba",18,"EC",0,0,0,0,0
122,1988-05-14,"a_pre_ba",24,"XC",0,0,0,0,0
123,1988-06-11,"a_pre_ba",5,"XC",210.538136268063,0,210.538136268063,0,119.498136268063
123,1988-06-11,"a_pre_ba",6,"EC",193.756179353665,0,193.756179353665,0,57.8001914615828
123,1988-06-11,"a_pre_ba",7,"XC",75.3663514583272,0,75.3663514583272,0,0
123,1988-06-11,"a_pre_ba",11,"CC",559.48881673487,442.191746977187,117.297069757683,0,51.7818386467049
123,1988-06-11,"a_pre_ba",13,"EC",130.73808345342,0,130.73808345342,0,0
123,1988-06-11,"a_pre_ba",14,"CC",314.423558705536,314.423558705536,0,0,0
123,1988-06-11,"a_pre_ba",17,"CC",303.95769819533,303.95769819533,0,0,0
123,1988-06-11,"a_pre_ba",18,"EC",65.5152311109777,0,65.5152311109777,0,0
123,1988-06-11,"a_pre_ba",24,"XC",141.4257712802,0,141.4257712802,0,0
124,1988-07-14,"a_pre_ba",5,"XC",111.636633917485,0,111.636633917485,0,55.8183169587426
124,1988-07-14,"a_pre_ba",6,"EC",171.396297425442,0,171.396297425442,0,171.396297425442
124,1988-07-14,"a_pre_ba",7,"XC",45.52,0,45.52,0,0
124,1988-07-14,"a_pre_ba",11,"CC",331.154051909221,281.429984650957,49.7240672582641,0,49.7240672582641
124,1988-07-14,"a_pre_ba",13,"EC",61.6979448064802,0,61.6979448064802,0,0
124,1988-07-14,"a_pre_ba",14,"CC",251.533173580988,251.533173580988,0,0,0
124,1988-07-14,"a_pre_ba",17,"CC",365.87151016332,320.35151016332,45.52,0,0
124,1988-07-14,"a_pre_ba",18,"EC",63.616133959869,0,63.616133959869,0,0
124,1988-07-14,"a_pre_ba",24,"XC",193.853195579339,0,193.853195579339,0,0
125,1988-08-09,"a_pre_ba",5,"XC",180.720951987078,0,180.720951987078,0,107.39716303065
125,1988-08-09,"a_pre_ba",6,"EC",212.346509351828,0,212.346509351828,0,158.533811799547
125,1988-08-09,"a_pre_ba",7,"XC",61.6979448064802,0,61.6979448064802,0,0
125,1988-08-09,"a_pre_ba",11,"CC",417.133666371875,369.496166849182,47.6374995226924,0,47.6374995226924
125,1988-08-09,"a_pre_ba",13,"EC",238.329065217139,0,238.329065217139,0,0
125,1988-08-09,"a_pre_ba",14,"CC",485.404747132585,485.404747132585,0,0,0
125,1988-08-09,"a_pre_ba",17,"CC",433.913663663566,347.763625549544,86.1500381140217,0,0
125,1988-08-09,"a_pre_ba",18,"EC",55.8183169587426,0,55.8183169587426,0,0
125,1988-08-09,"a_pre_ba",24,"XC",55.8183169587426,0,55.8183169587426,0,0
126,1988-09-11,"a_pre_ba",5,"XC",119.498136268063,0,119.498136268063,0,57.8001914615828
126,1988-09-11,"a_pre_ba",6,"EC",160.266358895965,0,160.266358895965,0,160.266358895965
126,1988-09-11,"a_pre_ba",7,"XC",69.259729318276,0,69.259729318276,0,0
126,1988-09-11,"a_pre_ba",11,"CC",289.343057704062,202.640976259834,86.7020814442282,0,45.52
126,1988-09-11,"a_pre_ba",13,"EC",111.636633917485,0,111.636633917485,0,0
126,1988-09-11,"a_pre_ba",14,"CC",312.766275294441,312.766275294441,0,0,0
126,1988-09-11,"a_pre_ba",17,"CC",119.586804605943,119.586804605943,0,0,0
126,1988-09-11,"a_pre_ba",18,"EC",55.8183169587426,0,55.8183169587426,0,0
126,1988-09-11,"a_pre_ba",24,"XC",101.450197074973,0,101.450197074973,0,0
127,1988-10-08,"a_pre_ba",5,"XC",59.7596635079572,0,59.7596635079572,0,0
127,1988-10-08,"a_pre_ba",6,"EC",183.883909051505,0,183.883909051505,0,45.52
127,1988-10-08,"a_pre_ba",7,"XC",103.56367729341,0,103.56367729341,0,0
127,1988-10-08,"a_pre_ba",11,"CC",560.730470266843,560.730470266843,0,0,0
127,1988-10-08,"a_pre_ba",13,"EC",109.582030108288,0,109.582030108288,0,0
127,1988-10-08,"a_pre_ba",14,"CC",530.661723200828,530.661723200828,0,0,0
127,1988-10-08,"a_pre_ba",17,"CC",226.510151414127,226.510151414127,0,0,0
127,1988-10-08,"a_pre_ba",18,"EC",157.121230288914,0,157.121230288914,0,0
127,1988-10-08,"a_pre_ba",24,"XC",125.078046277019,0,125.078046277019,0,0
128,1988-11-05,"a_pre_ba",5,"XC",242.823677425703,97.2079476020466,145.615729823656,0,0
128,1988-11-05,"a_pre_ba",6,"EC",259.406116652331,102.137602618615,157.268514033716,0,0
128,1988-11-05,"a_pre_ba",7,"XC",313.596714073176,0,313.596714073176,0,0
128,1988-11-05,"a_pre_ba",11,"CC",404.585230164639,182.632566526867,221.952663637773,0,0
128,1988-11-05,"a_pre_ba",13,"EC",88.4676561191606,0,88.4676561191606,0,0
128,1988-11-05,"a_pre_ba",14,"CC",643.191680259067,606.505862786612,36.6858174724557,0,0
128,1988-11-05,"a_pre_ba",17,"CC",197.420269005633,122.666423824197,74.7538451814357,0,0
128,1988-11-05,"a_pre_ba",18,"EC",216.660392679716,0,216.660392679716,0,0
128,1988-11-05,"a_pre_ba",24,"XC",157.159700205521,0,157.159700205521,0,0
129,1988-12-13,"a_pre_ba",5,"XC",184.314379401334,0,184.314379401334,0,0
129,1988-12-13,"a_pre_ba",6,"EC",368.36019658454,202.623399246935,165.736797337605,0,0
129,1988-12-13,"a_pre_ba",7,"XC",414.234823785978,0,414.234823785978,0,0
129,1988-12-13,"a_pre_ba",11,"CC",592.753332427484,388.348843114583,204.4044893129,0,0
129,1988-12-13,"a_pre_ba",13,"EC",143.045890738386,0,143.045890738386,0,0
129,1988-12-13,"a_pre_ba",14,"CC",581.704520631146,497.457844991139,84.2466756400061,0,0
129,1988-12-13,"a_pre_ba",17,"CC",229.649955631121,118.037066617257,111.612889013863,0,0
129,1988-12-13,"a_pre_ba",18,"EC",49.7240672582641,0,49.7240672582641,0,0
129,1988-12-13,"a_pre_ba",24,"XC",190.470259599028,0,190.470259599028,0,0
130,1989-01-10,"a_pre_ba",5,"XC",249.947219266761,0,249.947219266761,0,0
130,1989-01-10,"a_pre_ba",6,"EC",152.574097909437,0,152.574097909437,0,0
130,1989-01-10,"a_pre_ba",7,"XC",523.397690404678,0,523.397690404678,0,0
130,1989-01-10,"a_pre_ba",11,"CC",411.884049785541,291.365812204203,120.518237581339,0,0
130,1989-01-10,"a_pre_ba",13,"EC",200.998603017325,0,200.998603017325,0,0
130,1989-01-10,"a_pre_ba",14,"CC",390.438033301353,390.438033301353,0,0,0
130,1989-01-10,"a_pre_ba",17,"CC",285.396885730662,118.037066617257,167.359819113405,0,0
130,1989-01-10,"a_pre_ba",18,"EC",86.1500381140217,0,86.1500381140217,0,0
130,1989-01-10,"a_pre_ba",24,"XC",228.74641838074,194.378218913423,34.3681994673169,0,0
131,1989-02-04,"a_pre_ba",5,"XC",215.053230918113,0,215.053230918113,0,0
131,1989-02-04,"a_pre_ba",6,"EC",191.207927022042,0,191.207927022042,0,0
131,1989-02-04,"a_pre_ba",7,"XC",434.198656525985,0,434.198656525985,0,0
131,1989-02-04,"a_pre_ba",11,"CC",897.873287930925,691.597283375953,206.276004554971,0,0
131,1989-02-04,"a_pre_ba",13,"EC",257.726639467133,0,257.726639467133,0,0
131,1989-02-04,"a_pre_ba",14,"CC",270.690089305454,209.126760616923,61.5633286885316,0,0
131,1989-02-04,"a_pre_ba",17,"CC",333.968437998776,113.346362215707,220.622075783069,0,0
131,1989-02-04,"a_pre_ba",18,"EC",179.770724260028,0,179.770724260028,0,0
131,1989-02-04,"a_pre_ba",24,"XC",273.486478522951,182.485817832971,91.0006606899796,0,0
132,1989-03-12,"a_pre_ba",5,"XC",287.184325654733,0,287.184325654733,0,61.6979448064802
132,1989-03-12,"a_pre_ba",6,"EC",275.630800684324,0,275.630800684324,0,0
132,1989-03-12,"a_pre_ba",7,"XC",487.263084574193,0,487.263084574193,0,0
132,1989-03-12,"a_pre_ba",11,"CC",376.029345954426,309.663925083778,66.3654208706477,0,0
132,1989-03-12,"a_pre_ba",13,"EC",253.259707342008,0,253.259707342008,0,0
132,1989-03-12,"a_pre_ba",14,"CC",586.315729591403,415.035754676635,171.279974914768,0,0
132,1989-03-12,"a_pre_ba",17,"CC",289.786585037767,122.666423824197,167.12016121357,0,0
132,1989-03-12,"a_pre_ba",18,"EC",38.9555894891111,0,38.9555894891111,0,0
132,1989-03-12,"a_pre_ba",24,"XC",163.222407868672,0,163.222407868672,0,0
133,1989-04-01,"a_pre_ba",5,"XC",446.456120635414,103.763161232581,342.692959402832,0,121.416325421452
133,1989-04-01,"a_pre_ba",6,"EC",157.847224434023,0,157.847224434023,0,45.52
133,1989-04-01,"a_pre_ba",7,"XC",482.471019939072,0,482.471019939072,0,0
133,1989-04-01,"a_pre_ba",11,"CC",333.620470568976,202.640976259834,130.979494309142,0,0
133,1989-04-01,"a_pre_ba",13,"EC",63.9944428066617,0,63.9944428066617,0,0
133,1989-04-01,"a_pre_ba",14,"CC",262.956133504565,209.143435952284,53.8126975522807,0,0
133,1989-04-01,"a_pre_ba",17,"CC",264.732516016355,228.0466985439,36.6858174724557,0,0
133,1989-04-01,"a_pre_ba",18,"EC",133.44159842315,0,133.44159842315,0,0
133,1989-04-01,"a_pre_ba",24,"XC",168.869420147686,0,168.869420147686,0,0
134,1989-05-09,"a_pre_ba",5,"XC",131.880651981625,0,131.880651981625,0,0
134,1989-05-09,"a_pre_ba",6,"EC",225.358311561654,0,225.358311561654,0,161.363868754992
134,1989-05-09,"a_pre_ba",7,"XC",77.2036068078932,0,77.2036068078932,0,0
134,1989-05-09,"a_pre_ba",11,"CC",103.763161232581,103.763161232581,0,0,0
134,1989-05-09,"a_pre_ba",13,"EC",181.510704571885,0,181.510704571885,0,0
134,1989-05-09,"a_pre_ba",14,"CC",357.181104855007,357.181104855007,0,0,0
134,1989-05-09,"a_pre_ba",17,"CC",416.541664348484,298.734523989542,117.807140358942,0,0
134,1989-05-09,"a_pre_ba",18,"EC",242.21600776187,0,242.21600776187,0,0
134,1989-05-09,"a_pre_ba",24,"XC",204.065112664906,103.763161232581,100.301951432325,0,0
135,1989-06-03,"a_pre_ba",5,"XC",150.304325892781,0,150.304325892781,0,57.8001914615828
135,1989-06-03,"a_pre_ba",6,"EC",81.7212886615949,0,81.7212886615949,0,0
135,1989-06-03,"a_pre_ba",7,"XC",126.011588265614,0,126.011588265614,0,0
135,1989-06-03,"a_pre_ba",11,"CC",197.113217631831,165.1159962285,31.9972214033309,0,0
135,1989-06-03,"a_pre_ba",13,"EC",163.365819273619,0,163.365819273619,0,0
135,1989-06-03,"a_pre_ba",14,"CC",347.676130543965,297.952063285701,49.7240672582641,0,0
135,1989-06-03,"a_pre_ba",17,"CC",440.010203216044,317.160548810017,122.849654406027,0,0
135,1989-06-03,"a_pre_ba",18,"EC",205.41525892207,0,205.41525892207,0,0
135,1989-06-03,"a_pre_ba",24,"XC",87.8155383620735,0,87.8155383620735,0,0
136,1989-07-03,"a_pre_ba",5,"XC",118.590310415134,0,118.590310415134,0,47.6374995226924
136,1989-07-03,"a_pre_ba",6,"EC",29.5661072852007,0,29.5661072852007,0,0
136,1989-07-03,"a_pre_ba",7,"XC",245.23405220291,0,245.23405220291,0,0
136,1989-07-03,"a_pre_ba",11,"CC",330.778540581932,285.258540581932,45.52,0,45.52
136,1989-07-03,"a_pre_ba",13,"EC",70.952810892442,0,70.952810892442,0,0
136,1989-07-03,"a_pre_ba",14,"CC",289.904790727636,289.904790727636,0,0,0
136,1989-07-03,"a_pre_ba",17,"CC",168.503023489263,102.137602618615,66.3654208706477,0,0
136,1989-07-03,"a_pre_ba",18,"EC",135.126014966284,0,135.126014966284,0,0
136,1989-07-03,"a_pre_ba",24,"XC",29.5661072852007,0,29.5661072852007,0,0
137,1989-07-29,"a_pre_ba",5,"XC",154.334812077898,0,154.334812077898,0,47.6374995226924
137,1989-07-29,"a_pre_ba",6,"EC",143.538723557993,0,143.538723557993,0,83.7790600500357
137,1989-07-29,"a_pre_ba",7,"XC",113.584645557635,0,113.584645557635,0,0
137,1989-07-29,"a_pre_ba",11,"CC",320.196319201574,293.129965264112,27.0663539374619,0,0
137,1989-07-29,"a_pre_ba",13,"EC",107.600155605447,0,107.600155605447,0,51.7818386467049
137,1989-07-29,"a_pre_ba",14,"CC",703.061965503938,703.061965503938,0,0,0
137,1989-07-29,"a_pre_ba",17,"CC",199.091825271348,199.091825271348,0,0,0
137,1989-07-29,"a_pre_ba",18,"EC",63.616133959869,0,63.616133959869,0,0
137,1989-07-29,"a_pre_ba",24,"XC",45.52,0,45.52,0,0
138,1989-09-03,"a_pre_ba",5,"XC",0,0,0,0,0
138,1989-09-03,"a_pre_ba",6,"EC",215.59532036333,0,215.59532036333,0,97.3615667809565
138,1989-09-03,"a_pre_ba",7,"XC",0,0,0,0,0
138,1989-09-03,"a_pre_ba",11,"CC",282.999805539342,282.999805539342,0,0,0
138,1989-09-03,"a_pre_ba",13,"EC",0,0,0,0,0
138,1989-09-03,"a_pre_ba",14,"CC",401.899011194226,401.899011194226,0,0,0
138,1989-09-03,"a_pre_ba",17,"CC",191.515607837972,191.515607837972,0,0,0
138,1989-09-03,"a_pre_ba",18,"EC",43.3691300549964,0,43.3691300549964,0,43.3691300549964
138,1989-09-03,"a_pre_ba",24,"XC",0,0,0,0,0
139,1989-10-07,"a_pre_ba",5,"XC",63.44260162116,0,63.44260162116,0,0
139,1989-10-07,"a_pre_ba",6,"EC",308.563771347437,90.5018089336904,218.061962413747,0,90.9061487024923
139,1989-10-07,"a_pre_ba",7,"XC",56.4842335353797,0,56.4842335353797,0,0
139,1989-10-07,"a_pre_ba",11,"CC",336.121470490537,292.75234043554,43.3691300549964,0,0
139,1989-10-07,"a_pre_ba",13,"EC",65.6690935762771,0,65.6690935762771,0,41.1820814442282
139,1989-10-07,"a_pre_ba",14,"CC",422.846272095872,422.846272095872,0,0,0
139,1989-10-07,"a_pre_ba",17,"CC",354.299189378713,327.232835441251,27.0663539374619,0,0
139,1989-10-07,"a_pre_ba",18,"EC",77.7373295223132,0,77.7373295223132,0,43.3691300549964
139,1989-10-07,"a_pre_ba",24,"XC",182.426087332154,122.666423824197,59.7596635079572,0,0
140,1989-11-04,"a_pre_ba",5,"XC",72.1245116547413,0,72.1245116547413,0,0
140,1989-11-04,"a_pre_ba",6,"EC",193.170220953394,0,193.170220953394,0,43.3691300549964
140,1989-11-04,"a_pre_ba",7,"XC",361.078979057341,0,361.078979057341,0,0
140,1989-11-04,"a_pre_ba",11,"CC",292.349961337421,210.628672675826,81.7212886615949,0,0
140,1989-11-04,"a_pre_ba",13,"EC",73.1793028475591,0,73.1793028475591,0,41.1820814442282
140,1989-11-04,"a_pre_ba",14,"CC",770.24438685116,706.310080098643,63.9343067525176,0,0
140,1989-11-04,"a_pre_ba",17,"CC",505.544114935738,415.780564933515,89.7635500022236,0,0
140,1989-11-04,"a_pre_ba",18,"EC",122.297813220526,0,122.297813220526,0,0
140,1989-11-04,"a_pre_ba",24,"XC",130.81368044773,0,130.81368044773,0,0
141,1989-12-04,"a_pre_ba",5,"XC",132.27386818423,0,132.27386818423,0,0
141,1989-12-04,"a_pre_ba",6,"EC",138.489932525389,0,138.489932525389,0,47.6374995226924
141,1989-12-04,"a_pre_ba",7,"XC",287.091753343719,0,287.091753343719,0,0
141,1989-12-04,"a_pre_ba",11,"CC",565.684882842021,501.69044003536,63.9944428066617,0,0
141,1989-12-04,"a_pre_ba",13,"EC",75.5502809115451,0,75.5502809115451,0,0
141,1989-12-04,"a_pre_ba",14,"CC",481.397888735829,408.21858588827,73.1793028475591,0,0
141,1989-12-04,"a_pre_ba",17,"CC",614.450073373342,395.174811090959,219.275262282383,0,0
141,1989-12-04,"a_pre_ba",18,"EC",90.9061487024923,0,90.9061487024923,0,0
141,1989-12-04,"a_pre_ba",24,"XC",73.1793028475591,0,73.1793028475591,0,0
142,1990-01-06,"a_pre_ba",5,"XC",68.5216967743119,0,68.5216967743119,0,0
142,1990-01-06,"a_pre_ba",6,"EC",105.60648548676,0,105.60648548676,0,0
142,1990-01-06,"a_pre_ba",7,"XC",63.9343067525176,0,63.9343067525176,0,0
142,1990-01-06,"a_pre_ba",11,"CC",477.274135044108,477.274135044108,0,0,0
142,1990-01-06,"a_pre_ba",13,"EC",151.10056182309,0,151.10056182309,0,41.1820814442282
142,1990-01-06,"a_pre_ba",14,"CC",217.172203969787,217.172203969787,0,0,0
142,1990-01-06,"a_pre_ba",17,"CC",514.047264118781,417.981119844983,96.0661442737971,0,0
142,1990-01-06,"a_pre_ba",18,"EC",124.765508444723,0,124.765508444723,0,0
142,1990-01-06,"a_pre_ba",24,"XC",63.9343067525176,0,63.9343067525176,0,0
143,1990-01-29,"a_pre_ba",5,"XC",102.74541013276,0,102.74541013276,0,0
143,1990-01-29,"a_pre_ba",6,"EC",173.621469945477,0,173.621469945477,0,0
143,1990-01-29,"a_pre_ba",7,"XC",256.058140969007,0,256.058140969007,0,0
143,1990-01-29,"a_pre_ba",11,"CC",623.241532079672,623.241532079672,0,0,0
143,1990-01-29,"a_pre_ba",13,"EC",134.947253699104,0,134.947253699104,0,0
143,1990-01-29,"a_pre_ba",14,"CC",429.796568696806,400.230461411605,29.5661072852007,0,0
143,1990-01-29,"a_pre_ba",17,"CC",142.18026737481,110.18304597148,31.9972214033309,0,0
143,1990-01-29,"a_pre_ba",18,"EC",150.030984807692,0,150.030984807692,0,0
143,1990-01-29,"a_pre_ba",24,"XC",96.0661442737971,0,96.0661442737971,0,0
144,1990-02-24,"a_pre_ba",5,"XC",154.396240671187,0,154.396240671187,0,0
144,1990-02-24,"a_pre_ba",6,"EC",103.106732139022,0,103.106732139022,0,0
144,1990-02-24,"a_pre_ba",7,"XC",293.6445157311,0,293.6445157311,0,0
144,1990-02-24,"a_pre_ba",11,"CC",816.403202125205,816.403202125205,0,0,0
144,1990-02-24,"a_pre_ba",13,"EC",81.7212886615949,0,81.7212886615949,0,0
144,1990-02-24,"a_pre_ba",14,"CC",542.500672274711,512.934564989511,29.5661072852007,0,0
144,1990-02-24,"a_pre_ba",17,"CC",289.826691870559,228.263363182027,61.5633286885316,0,0
144,1990-02-24,"a_pre_ba",18,"EC",158.935650115472,0,158.935650115472,0,0
144,1990-02-24,"a_pre_ba",24,"XC",47.6374995226924,0,47.6374995226924,0,0
145,1990-03-29,"a_pre_ba",5,"XC",138.390029046275,97.2079476020466,41.1820814442282,0,0
145,1990-03-29,"a_pre_ba",6,"EC",146.958357691284,0,146.958357691284,0,0
145,1990-03-29,"a_pre_ba",7,"XC",310.85474803985,0,310.85474803985,0,0
145,1990-03-29,"a_pre_ba",11,"CC",1030.59937922717,942.783840865098,87.8155383620735,0,0
145,1990-03-29,"a_pre_ba",13,"EC",127.148190105032,0,127.148190105032,0,0
145,1990-03-29,"a_pre_ba",14,"CC",283.285952565062,283.285952565062,0,0,0
145,1990-03-29,"a_pre_ba",17,"CC",413.989889022672,328.605464778728,85.3844242439434,0,0
145,1990-03-29,"a_pre_ba",18,"EC",41.1820814442282,0,41.1820814442282,0,0
145,1990-03-29,"a_pre_ba",24,"XC",152.401962871678,0,152.401962871678,0,0
146,1990-04-24,"a_pre_ba",5,"XC",0,0,0,0,0
146,1990-04-24,"a_pre_ba",6,"EC",183.411907601537,0,183.411907601537,0,97.3615667809565
146,1990-04-24,"a_pre_ba",7,"XC",93.4317748081097,0,93.4317748081097,0,0
146,1990-04-24,"a_pre_ba",11,"CC",856.969266637164,856.969266637164,0,0,0
146,1990-04-24,"a_pre_ba",13,"EC",0,0,0,0,0
146,1990-04-24,"a_pre_ba",14,"CC",521.529488870998,521.529488870998,0,0,0
146,1990-04-24,"a_pre_ba",17,"CC",523.524644197992,523.524644197992,0,0,0
146,1990-04-24,"a_pre_ba",18,"EC",162.975378134255,0,162.975378134255,0,49.7240672582641
146,1990-04-24,"a_pre_ba",24,"XC",63.9343067525176,0,63.9343067525176,0,0
147,1990-05-23,"a_pre_ba",5,"XC",31.9972214033309,0,31.9972214033309,0,0
147,1990-05-23,"a_pre_ba",6,"EC",51.7818386467049,0,51.7818386467049,0,51.7818386467049
147,1990-05-23,"a_pre_ba",7,"XC",66.2519247576565,0,66.2519247576565,0,0
147,1990-05-23,"a_pre_ba",11,"CC",692.000151134524,692.000151134524,0,0,0
147,1990-05-23,"a_pre_ba",13,"EC",0,0,0,0,0
147,1990-05-23,"a_pre_ba",14,"CC",549.299754489751,549.299754489751,0,0,0
147,1990-05-23,"a_pre_ba",17,"CC",205.539831700077,205.539831700077,0,0,0
147,1990-05-23,"a_pre_ba",18,"EC",87.3662987467835,0,87.3662987467835,0,0
147,1990-05-23,"a_pre_ba",24,"XC",0,0,0,0,0
148,1990-06-21,"a_pre_ba",5,"XC",29.5661072852007,0,29.5661072852007,0,0
148,1990-06-21,"a_pre_ba",6,"EC",48.9740242640977,0,48.9740242640977,0,0
148,1990-06-21,"a_pre_ba",7,"XC",88.6296826259935,0,88.6296826259935,0,0
148,1990-06-21,"a_pre_ba",11,"CC",672.827842332736,672.827842332736,0,0,0
148,1990-06-21,"a_pre_ba",13,"EC",0,0,0,0,0
148,1990-06-21,"a_pre_ba",14,"CC",432.683135327365,432.683135327365,0,0,0
148,1990-06-21,"a_pre_ba",17,"CC",342.96369951022,342.96369951022,0,0,0
148,1990-06-21,"a_pre_ba",18,"EC",79.8881994673169,0,79.8881994673169,0,79.8881994673169
148,1990-06-21,"a_pre_ba",24,"XC",55.8183169587426,0,55.8183169587426,0,0
149,1990-07-21,"a_pre_ba",5,"XC",76.5552096446982,76.5552096446982,0,0,0
149,1990-07-21,"a_pre_ba",6,"EC",162.884750479752,0,162.884750479752,0,101.450197074973
149,1990-07-21,"a_pre_ba",7,"XC",0,0,0,0,0
149,1990-07-21,"a_pre_ba",11,"CC",570.33342799821,570.33342799821,0,0,0
149,1990-07-21,"a_pre_ba",13,"EC",0,0,0,0,0
149,1990-07-21,"a_pre_ba",14,"CC",398.1156530256,398.1156530256,0,0,0
149,1990-07-21,"a_pre_ba",17,"CC",213.323346178795,213.323346178795,0,0,0
149,1990-07-21,"a_pre_ba",18,"EC",127.815253446188,0,127.815253446188,0,91.1294359737323
149,1990-07-21,"a_pre_ba",24,"XC",0,0,0,0,0
150,1990-08-16,"a_pre_ba",5,"XC",47.6374995226924,0,47.6374995226924,0,47.6374995226924
150,1990-08-16,"a_pre_ba",6,"EC",103.536764810545,0,103.536764810545,0,103.536764810545
150,1990-08-16,"a_pre_ba",7,"XC",0,0,0,0,0
150,1990-08-16,"a_pre_ba",11,"CC",656.745720919828,656.745720919828,0,0,0
150,1990-08-16,"a_pre_ba",13,"EC",55.8183169587426,0,55.8183169587426,0,0
150,1990-08-16,"a_pre_ba",14,"CC",373.318333744526,373.318333744526,0,0,0
150,1990-08-16,"a_pre_ba",17,"CC",311.890351429333,311.890351429333,0,0,0
150,1990-08-16,"a_pre_ba",18,"EC",111.189093576277,0,111.189093576277,0,41.1820814442282
150,1990-08-16,"a_pre_ba",24,"XC",53.8126975522807,0,53.8126975522807,0,53.8126975522807
151,1990-09-22,"a_pre_ba",5,"XC",47.6374995226924,0,47.6374995226924,0,47.6374995226924
151,1990-09-22,"a_pre_ba",6,"EC",95.2440672582641,0,95.2440672582641,0,95.2440672582641
151,1990-09-22,"a_pre_ba",7,"XC",90.737428135816,0,90.737428135816,0,0
151,1990-09-22,"a_pre_ba",11,"CC",517.891485713038,517.891485713038,0,0,0
151,1990-09-22,"a_pre_ba",13,"EC",105.279663507957,0,105.279663507957,0,45.52
151,1990-09-22,"a_pre_ba",14,"CC",394.586926024984,394.586926024984,0,0,0
151,1990-09-22,"a_pre_ba",17,"CC",209.143435952284,209.143435952284,0,0,0
151,1990-09-22,"a_pre_ba",18,"EC",61.1728296045046,0,61.1728296045046,0,36.6858174724557
151,1990-09-22,"a_pre_ba",24,"XC",80.1164051605652,0,80.1164051605652,0,0
152,1990-10-15,"a_pre_ba",5,"XC",86.4098847307198,0,86.4098847307198,0,49.7240672582641
152,1990-10-15,"a_pre_ba",6,"EC",0,0,0,0,0
152,1990-10-15,"a_pre_ba",7,"XC",144.11982367434,0,144.11982367434,0,0
152,1990-10-15,"a_pre_ba",11,"CC",509.854888990008,509.854888990008,0,0,0
152,1990-10-15,"a_pre_ba",13,"EC",57.8001914615828,0,57.8001914615828,0,0
152,1990-10-15,"a_pre_ba",14,"CC",868.851282088887,868.851282088887,0,0,0
